game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
15,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.5978,20601.6858,9.933,3433.6143,399,22722,66.5,3787.0,False
16,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.2545,2552.5796,7.2545,1276.2898,65,4304,65.0,2152.0,False
17,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,54.2009,17848.8368,9.0335,2974.8061,387,21513,64.5,3585.5,False
18,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,259.685,129269.3198,18.5489,8617.9547,1144,108275,81.71,7218.33,False
19,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,197.3422,68944.5529,16.4452,5745.3794,938,61153,78.17,5096.08,False
20,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,256.2256,128030.8296,18.3018,8535.3886,1144,108275,81.71,7218.33,False
21,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,164.2259,46591.5229,13.6855,3882.6269,848,30693,70.67,2557.75,False
22,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,44.6888,19620.218,8.9378,3270.0363,300,28041,60.0,4673.5,False
23,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.7918,1412.635,7.8959,1412.635,142,289,71.0,289.0,False
24,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,25.9553,7839.2752,8.6518,1959.8188,220,11570,73.33,2892.5,False
25,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.6356,20647.8941,9.9393,3441.3157,399,22722,66.5,3787.0,False
26,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,6.8713,2511.4493,6.8713,1255.7247,65,4304,65.0,2152.0,False
27,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.5293,17710.7608,8.9215,2951.7935,387,21513,64.5,3585.5,False
28,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,259.4632,128970.6195,18.5331,8598.0413,1144,108275,81.71,7218.33,False
29,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,198.0135,68933.9402,16.5011,5744.495,938,61153,78.17,5096.08,False
30,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,258.3162,128167.9818,18.4512,8544.5321,1144,108275,81.71,7218.33,False
31,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,163.0175,46165.1963,13.5848,3847.0997,848,30693,70.67,2557.75,False
32,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,43.7568,19578.1083,8.7514,3263.018,300,28041,60.0,4673.5,False
33,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.6011,1414.7375,7.8005,1414.7375,142,289,71.0,289.0,False
34,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.3543,7760.0775,8.7848,1940.0194,220,11570,73.33,2892.5,False
35,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.0865,20519.9842,9.8478,3419.9974,399,22722,66.5,3787.0,False
36,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.1641,2538.3273,7.1641,1269.1636,65,4304,65.0,2152.0,False
37,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.675,17706.7268,8.9458,2951.1211,387,21513,64.5,3585.5,False
38,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,258.4462,128417.5976,18.4604,8561.1732,1144,108275,81.71,7218.33,False
39,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,197.0755,68802.49,16.423,5733.5408,938,61153,78.17,5096.08,False
40,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,258.6986,128691.9988,18.4785,8579.4666,1144,108275,81.71,7218.33,False
41,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,162.1203,46372.3553,13.51,3864.3629,848,30693,70.67,2557.75,False
42,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,43.7428,19595.4854,8.7486,3265.9142,300,28041,60.0,4673.5,False
43,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.5505,1420.9033,7.7752,1420.9033,142,289,71.0,289.0,False
44,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.4548,7781.7686,8.8183,1945.4421,220,11570,73.33,2892.5,False
45,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.2243,20571.6254,9.8707,3428.6042,399,22722,66.5,3787.0,False
46,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.1603,2532.9626,7.1603,1266.4813,65,4304,65.0,2152.0,False
47,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.5928,17700.7903,8.9321,2950.1317,387,21513,64.5,3585.5,False
48,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,257.0637,128342.7348,18.3617,8556.1823,1144,108275,81.71,7218.33,False
49,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,198.0392,68834.7294,16.5033,5736.2275,938,61153,78.17,5096.08,False
50,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,258.1373,128844.2032,18.4384,8589.6135,1144,108275,81.71,7218.33,False
51,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,163.9622,46573.097,13.6635,3881.0914,848,30693,70.67,2557.75,False
52,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,43.5945,19603.0961,8.7189,3267.1827,300,28041,60.0,4673.5,False
53,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.29,1425.3594,7.645,1425.3594,142,289,71.0,289.0,False
54,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.6603,7834.3882,8.8868,1958.5971,220,11570,73.33,2892.5,False
55,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.1111,20699.8375,9.8519,3449.9729,399,22722,66.5,3787.0,False
56,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.007,2534.1823,7.007,1267.0911,65,4304,65.0,2152.0,False
57,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.4486,17750.2003,8.9081,2958.3667,387,21513,64.5,3585.5,False
58,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,259.0037,131251.6862,18.5003,8750.1124,1144,108275,81.71,7218.33,False
59,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,198.0375,70227.7722,16.5031,5852.3144,938,61153,78.17,5096.08,False
60,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,264.9238,130463.0848,18.9231,8697.539,1144,108275,81.71,7218.33,False
61,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,164.82,47622.2996,13.735,3968.525,848,30693,70.67,2557.75,False
62,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,43.0515,19845.3471,8.6103,3307.5578,300,28041,60.0,4673.5,False
63,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.4958,1413.6772,7.7479,1413.6772,142,289,71.0,289.0,False
64,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.6035,7871.6044,8.8678,1967.9011,220,11570,73.33,2892.5,False
65,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.0065,20615.6295,9.8344,3435.9383,399,22722,66.5,3787.0,False
66,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,6.867,2553.241,6.867,1276.6205,65,4304,65.0,2152.0,False
67,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.2133,17955.3779,8.8689,2992.563,387,21513,64.5,3585.5,False
68,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,260.6133,129583.0562,18.6152,8638.8704,1144,108275,81.71,7218.33,False
69,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,198.9534,69497.7489,16.5794,5791.4791,938,61153,78.17,5096.08,False
70,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,259.9221,130274.395,18.5659,8684.9597,1144,108275,81.71,7218.33,False
71,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,163.0712,46714.5022,13.5893,3892.8752,848,30693,70.67,2557.75,False
72,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,44.3879,20087.2565,8.8776,3347.8761,300,28041,60.0,4673.5,False
73,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,16.0428,1424.5948,8.0214,1424.5948,142,289,71.0,289.0,False
74,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.685,7983.696,8.895,1995.924,220,11570,73.33,2892.5,False
75,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.3802,20855.5921,9.8967,3475.932,399,22722,66.5,3787.0,False
76,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.2177,2631.5477,7.2177,1315.7738,65,4304,65.0,2152.0,False
77,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.7798,18047.3131,8.9633,3007.8855,387,21513,64.5,3585.5,False
78,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,260.9275,130095.278,18.6377,8673.0185,1144,108275,81.71,7218.33,False
79,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,199.0893,70300.486,16.5908,5858.3738,938,61153,78.17,5096.08,False
80,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,257.2207,129615.3444,18.3729,8641.023,1144,108275,81.71,7218.33,False
81,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,166.2491,47686.6847,13.8541,3973.8904,848,30693,70.67,2557.75,False
82,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,48.7969,19771.7235,9.7594,3295.2872,300,28041,60.0,4673.5,False
83,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.8196,1443.3835,7.9098,1443.3835,142,289,71.0,289.0,False
84,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.819,7928.8056,8.9397,1982.2014,220,11570,73.33,2892.5,False
85,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,59.4243,20754.0378,9.904,3459.0063,399,22722,66.5,3787.0,False
86,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,7.217,2569.8562,7.217,1284.9281,65,4304,65.0,2152.0,False
87,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,53.8939,18007.1311,8.9823,3001.1885,387,21513,64.5,3585.5,False
88,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,258.4198,129366.7276,18.4586,8624.4485,1144,108275,81.71,7218.33,False
89,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,197.0279,69353.7978,16.419,5779.4831,938,61153,78.17,5096.08,False
90,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,258.5131,130186.3042,18.4652,8679.0869,1144,108275,81.71,7218.33,False
91,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,162.3645,46372.8282,13.5304,3864.4024,848,30693,70.67,2557.75,False
92,Easy_vs_Medium,O2_central_cross_variant_white,Easy,Medium,white,Medium,loss,11,44.0657,19945.3309,8.8131,3324.2218,300,28041,60.0,4673.5,False
93,Easy_vs_Medium,O3_wide_center_variant_black,Easy,Medium,black,Easy,win,3,15.3805,1419.906,7.6902,1419.906,142,289,71.0,289.0,False
94,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,26.5551,7953.2689,8.8517,1988.3172,220,11570,73.33,2892.5,False
95,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Easy,Medium,white,Medium,loss,12,61.062,20717.6826,10.177,3452.9471,399,22722,66.5,3787.0,False
96,Easy_vs_Medium,O6_diagonal_balance_variant_white,Easy,Medium,white,Medium,loss,3,9.29,2623.0852,9.29,1311.5426,65,4304,65.0,2152.0,False
97,Easy_vs_Medium,O7_offset_tension_mirror_black,Easy,Medium,white,Medium,loss,12,54.8199,18051.1181,9.1367,3008.5197,387,21513,64.5,3585.5,False
98,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Easy,Medium,white,Medium,loss,29,260.72,130703.6364,18.6229,8713.5758,1144,108275,81.71,7218.33,False
99,Easy_vs_Medium,O9_central_cross_variant_black,Easy,Medium,white,Medium,loss,24,205.0554,71084.1923,17.088,5923.6827,938,61153,78.17,5096.08,False
100,Easy_vs_Medium,O10_diagonal_balance_white,Easy,Medium,white,Medium,loss,29,261.9537,131164.585,18.711,8744.3057,1144,108275,81.71,7218.33,False
101,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,14069.8133,37.5835,2344.9689,7.5167,20246,283,3374.33,56.6,False
102,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,69909.6382,197.6791,5825.8032,16.4733,61153,938,5096.08,78.17,False
103,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4678.5323,8.0538,2339.2661,8.0538,11020,71,5510.0,71.0,False
104,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11926.5496,41.5214,2385.3099,8.3043,11741,323,2348.2,64.6,False
105,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6337.2533,16.0046,2112.4178,8.0023,9905,132,3301.67,66.0,False
106,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1239.7027,13.906,1239.7027,6.953,265,130,265.0,65.0,False
107,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22642.7405,47.1898,3773.7901,9.438,34146,339,5691.0,67.8,False
108,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,45004.3296,122.9872,4500.433,12.2987,49023,713,4902.3,71.3,False
109,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,19930.3567,44.6401,3321.7261,8.928,28041,300,4673.5,60.0,False
110,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,44728.1979,122.921,4472.8198,12.2921,49023,713,4902.3,71.3,False
111,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13793.6737,36.5185,2298.9456,7.3037,20246,283,3374.33,56.6,False
112,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,70056.5187,197.9645,5838.0432,16.497,61153,938,5096.08,78.17,False
113,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4617.0398,7.5384,2308.5199,7.5384,11020,71,5510.0,71.0,False
114,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11695.5737,40.946,2339.1147,8.1892,11741,323,2348.2,64.6,False
115,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6275.6384,15.9694,2091.8795,7.9847,9905,132,3301.67,66.0,False
116,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1181.3155,14.3355,1181.3155,7.1678,265,130,265.0,65.0,False
117,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,23129.0779,47.8825,3854.8463,9.5765,34146,339,5691.0,67.8,False
118,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,45300.6325,124.1532,4530.0633,12.4153,49023,713,4902.3,71.3,False
119,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,20255.3829,44.7362,3375.8971,8.9472,28041,300,4673.5,60.0,False
120,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,45028.7296,124.0013,4502.873,12.4001,49023,713,4902.3,71.3,False
121,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13789.937,36.2889,2298.3228,7.2578,20246,283,3374.33,56.6,False
122,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,69266.9071,197.8816,5772.2423,16.4901,61153,938,5096.08,78.17,False
123,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4709.1657,7.7125,2354.5829,7.7125,11020,71,5510.0,71.0,False
124,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11770.7583,41.1867,2354.1517,8.2373,11741,323,2348.2,64.6,False
125,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6260.5082,15.8187,2086.8361,7.9094,9905,132,3301.67,66.0,False
126,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1187.4148,14.3611,1187.4148,7.1805,265,130,265.0,65.0,False
127,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22316.8703,47.1055,3719.4784,9.4211,34146,339,5691.0,67.8,False
128,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,44665.1931,122.3322,4466.5193,12.2332,49023,713,4902.3,71.3,False
129,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,19863.9602,44.3692,3310.66,8.8738,28041,300,4673.5,60.0,False
130,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,44830.9896,123.0301,4483.099,12.303,49023,713,4902.3,71.3,False
131,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13847.3265,36.8808,2307.8878,7.3762,20246,283,3374.33,56.6,False
132,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,69535.9224,198.226,5794.6602,16.5188,61153,938,5096.08,78.17,False
133,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4711.5787,7.8209,2355.7894,7.8209,11020,71,5510.0,71.0,False
134,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11795.0203,40.7625,2359.0041,8.1525,11741,323,2348.2,64.6,False
135,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6198.5522,15.6983,2066.1841,7.8491,9905,132,3301.67,66.0,False
136,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1195.2457,14.167,1195.2457,7.0835,265,130,265.0,65.0,False
137,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22565.001,47.5949,3760.8335,9.519,34146,339,5691.0,67.8,False
138,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,44356.8134,122.4274,4435.6813,12.2427,49023,713,4902.3,71.3,False
139,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,19711.1997,44.1127,3285.2,8.8225,28041,300,4673.5,60.0,False
140,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,44434.2257,122.5054,4443.4226,12.2505,49023,713,4902.3,71.3,False
141,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13743.256,36.6395,2290.5427,7.3279,20246,283,3374.33,56.6,False
142,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,68870.2162,200.5997,5739.1847,16.7166,61153,938,5096.08,78.17,False
143,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4605.2396,7.5794,2302.6198,7.5794,11020,71,5510.0,71.0,False
144,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11585.1444,40.9216,2317.0289,8.1843,11741,323,2348.2,64.6,False
145,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6193.1094,15.737,2064.3698,7.8685,9905,132,3301.67,66.0,False
146,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1188.1925,14.2727,1188.1925,7.1363,265,130,265.0,65.0,False
147,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22503.8508,47.1527,3750.6418,9.4305,34146,339,5691.0,67.8,False
148,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,44305.4138,121.7247,4430.5414,12.1725,49023,713,4902.3,71.3,False
149,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,19716.3116,44.5517,3286.0519,8.9103,28041,300,4673.5,60.0,False
150,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,44775.7393,123.9004,4477.5739,12.39,49023,713,4902.3,71.3,False
151,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13711.1385,36.4841,2285.1897,7.2968,20246,283,3374.33,56.6,False
152,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,69876.0673,197.5856,5823.0056,16.4655,61153,938,5096.08,78.17,False
153,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4610.1785,7.8512,2305.0893,7.8512,11020,71,5510.0,71.0,False
154,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11664.3963,41.0049,2332.8793,8.201,11741,323,2348.2,64.6,False
155,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6223.1403,15.6615,2074.3801,7.8308,9905,132,3301.67,66.0,False
156,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1180.2745,14.2313,1180.2745,7.1156,265,130,265.0,65.0,False
157,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22798.5283,48.8398,3799.7547,9.768,34146,339,5691.0,67.8,False
158,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,45112.957,123.6476,4511.2957,12.3648,49023,713,4902.3,71.3,False
159,Easy_vs_Medium,O9_central_cross_variant_black,Medium,Easy,black,Medium,win,11,20224.5982,45.5402,3370.7664,9.108,28041,300,4673.5,60.0,False
160,Easy_vs_Medium,O10_diagonal_balance_white,Medium,Easy,black,Medium,win,20,44701.9701,123.0178,4470.197,12.3018,49023,713,4902.3,71.3,False
161,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13909.916,37.2939,2318.3193,7.4588,20246,283,3374.33,56.6,False
162,Easy_vs_Medium,O2_central_cross_variant_white,Medium,Easy,black,Medium,win,24,69824.283,199.3309,5818.6903,16.6109,61153,938,5096.08,78.17,False
163,Easy_vs_Medium,O3_wide_center_variant_black,Medium,Easy,black,Medium,win,3,4664.7367,8.1326,2332.3684,8.1326,11020,71,5510.0,71.0,False
164,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11741.8617,41.0292,2348.3723,8.2058,11741,323,2348.2,64.6,False
165,Easy_vs_Medium,O5_offset_tension_mirror_variant_black,Medium,Easy,black,Medium,win,5,6223.1703,15.7966,2074.3901,7.8983,9905,132,3301.67,66.0,False
166,Easy_vs_Medium,O6_diagonal_balance_variant_white,Medium,Easy,white,Easy,loss,3,1181.0556,34.62,1181.0556,17.31,265,130,265.0,65.0,False
