game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
42,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,49,66787.7583,1515.7796,2671.5103,63.1575,8968,2341,358.72,97.54,False
43,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,437.1935,9.2496,218.5968,9.2496,293,50,146.5,50.0,False
44,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,259.5036,11.8676,259.5036,11.8676,160,55,160.0,55.0,False
45,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,412.2933,0.0,412.2933,0.0,120,0,120.0,0.0,False
46,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,19,5014.8032,154.8233,501.4803,17.2026,1985,580,198.5,64.44,False
47,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,49,66271.4895,1509.2255,2650.8596,62.8844,8968,2341,358.72,97.54,False
48,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,433.9087,9.1227,216.9543,9.1227,293,50,146.5,50.0,False
49,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,253.8893,11.317,253.8893,11.317,160,55,160.0,55.0,False
50,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,412.3537,0.0,412.3537,0.0,120,0,120.0,0.0,False
51,Easy_vs_Hard,O1_small_center,Easy,Hard,black,Easy,win,15,113.4365,13491.0749,14.1796,1927.2964,490,30399,61.25,4342.71,False
52,Easy_vs_Hard,O2_balanced_mid,Easy,Hard,white,Hard,loss,12,95.8175,13558.5098,15.9696,2259.7516,367,28628,61.17,4771.33,False
53,Easy_vs_Hard,O3_single_threat,Easy,Hard,black,Easy,win,3,18.194,458.4211,9.097,458.4211,100,203,50.0,203.0,False
54,Easy_vs_Hard,O4_mutual_threats,Easy,Hard,white,Hard,loss,2,11.2557,918.8055,11.2557,918.8055,54,3620,54.0,3620.0,False
55,Easy_vs_Hard,O5_dense_center,Easy,Hard,black,Easy,win,1,16.4476,0.0,16.4476,0.0,61,0,61.0,0.0,False
56,Easy_vs_Hard,O1_small_center,Easy,Hard,black,Easy,win,15,113.4665,13507.213,14.1833,1929.6019,490,30399,61.25,4342.71,False
57,Easy_vs_Hard,O2_balanced_mid,Easy,Hard,white,Hard,loss,12,96.455,13613.3762,16.0758,2268.896,367,28628,61.17,4771.33,False
58,Easy_vs_Hard,O3_single_threat,Easy,Hard,black,Easy,win,3,18.39,455.852,9.195,455.852,100,203,50.0,203.0,False
59,Easy_vs_Hard,O4_mutual_threats,Easy,Hard,white,Hard,loss,2,10.9732,920.9913,10.9732,920.9913,54,3620,54.0,3620.0,False
60,Easy_vs_Hard,O5_dense_center,Easy,Hard,black,Easy,win,1,16.267,0.0,16.267,0.0,61,0,61.0,0.0,False
61,Easy_vs_Hard,O1_small_center,Easy,Hard,black,Easy,win,15,113.6937,13408.8491,14.2117,1915.5499,490,30399,61.25,4342.71,False
62,Easy_vs_Hard,O2_balanced_mid,Easy,Hard,white,Hard,loss,12,96.5146,13647.8096,16.0858,2274.6349,367,28628,61.17,4771.33,False
63,Easy_vs_Hard,O3_single_threat,Easy,Hard,black,Easy,win,3,18.6027,459.7165,9.3014,459.7165,100,203,50.0,203.0,False
64,Easy_vs_Hard,O4_mutual_threats,Easy,Hard,white,Hard,loss,2,10.9589,916.3475,10.9589,916.3475,54,3620,54.0,3620.0,False
65,Easy_vs_Hard,O5_dense_center,Easy,Hard,black,Easy,win,1,16.1695,0.0,16.1695,0.0,61,0,61.0,0.0,False
66,Easy_vs_Hard,O1_small_center,Easy,Hard,black,Easy,win,15,114.3088,13505.9104,14.2886,1929.4158,490,30399,61.25,4342.71,False
67,Easy_vs_Hard,O2_balanced_mid,Easy,Hard,white,Hard,loss,12,93.93,13533.8602,15.655,2255.6434,367,28628,61.17,4771.33,False
68,Easy_vs_Hard,O3_single_threat,Easy,Hard,black,Easy,win,3,18.7215,458.3687,9.3608,458.3687,100,203,50.0,203.0,False
69,Easy_vs_Hard,O4_mutual_threats,Easy,Hard,white,Hard,loss,2,11.136,922.791,11.136,922.791,54,3620,54.0,3620.0,False
70,Easy_vs_Hard,O5_dense_center,Easy,Hard,black,Easy,win,1,15.9456,0.0,15.9456,0.0,61,0,61.0,0.0,False
71,Easy_vs_Hard,O1_small_center,Easy,Hard,black,Easy,win,15,114.1916,13527.3868,14.2739,1932.4838,490,30399,61.25,4342.71,False
72,Easy_vs_Hard,O2_balanced_mid,Easy,Hard,white,Hard,loss,12,94.9874,13550.0867,15.8312,2258.3478,367,28628,61.17,4771.33,False
73,Easy_vs_Hard,O3_single_threat,Easy,Hard,black,Easy,win,3,18.1299,457.4087,9.065,457.4087,100,203,50.0,203.0,False
74,Easy_vs_Hard,O4_mutual_threats,Easy,Hard,white,Hard,loss,2,10.7685,897.2678,10.7685,897.2678,54,3620,54.0,3620.0,False
75,Easy_vs_Hard,O5_dense_center,Easy,Hard,black,Easy,win,1,15.843,0.0,15.843,0.0,61,0,61.0,0.0,False
76,Easy_vs_Hard,O1_small_center,Hard,Easy,black,Hard,win,11,7696.5532,61.029,1282.7589,12.2058,17677,312,2946.17,62.4,False
77,Easy_vs_Hard,O2_balanced_mid,Hard,Easy,white,Easy,loss,10,9085.0292,77.4243,1817.0058,15.4849,15346,301,3069.2,60.2,False
78,Easy_vs_Hard,O3_single_threat,Hard,Easy,black,Hard,win,3,1513.9681,9.2396,756.984,9.2396,5928,50,2964.0,50.0,False
79,Easy_vs_Hard,O4_mutual_threats,Hard,Easy,white,Easy,loss,2,535.5662,11.8492,535.5662,11.8492,213,55,213.0,55.0,False
80,Easy_vs_Hard,O5_dense_center,Hard,Easy,black,Hard,win,1,428.4883,0.0,428.4883,0.0,185,0,185.0,0.0,False
81,Easy_vs_Hard,O1_small_center,Hard,Easy,black,Hard,win,11,7759.8608,60.9912,1293.3101,12.1982,17677,312,2946.17,62.4,False
82,Easy_vs_Hard,O2_balanced_mid,Hard,Easy,white,Easy,loss,10,9147.7584,77.282,1829.5517,15.4564,15346,301,3069.2,60.2,False
83,Easy_vs_Hard,O3_single_threat,Hard,Easy,black,Hard,win,3,1512.2863,9.1742,756.1432,9.1742,5928,50,2964.0,50.0,False
84,Easy_vs_Hard,O4_mutual_threats,Hard,Easy,white,Easy,loss,2,524.5854,11.2816,524.5854,11.2816,213,55,213.0,55.0,False
85,Easy_vs_Hard,O5_dense_center,Hard,Easy,black,Hard,win,1,424.7659,0.0,424.7659,0.0,185,0,185.0,0.0,False
86,Easy_vs_Hard,O1_small_center,Hard,Easy,black,Hard,win,11,7804.7964,60.8666,1300.7994,12.1733,17677,312,2946.17,62.4,False
87,Easy_vs_Hard,O2_balanced_mid,Hard,Easy,white,Easy,loss,10,9223.376,77.6398,1844.6752,15.528,15346,301,3069.2,60.2,False
88,Easy_vs_Hard,O3_single_threat,Hard,Easy,black,Hard,win,3,1493.1599,9.2623,746.5799,9.2623,5928,50,2964.0,50.0,False
89,Easy_vs_Hard,O4_mutual_threats,Hard,Easy,white,Easy,loss,2,534.4673,11.8539,534.4673,11.8539,213,55,213.0,55.0,False
90,Easy_vs_Hard,O5_dense_center,Hard,Easy,black,Hard,win,1,426.8119,0.0,426.8119,0.0,185,0,185.0,0.0,False
91,Easy_vs_Hard,O1_small_center,Hard,Easy,black,Hard,win,11,7800.7407,61.0672,1300.1235,12.2134,17677,312,2946.17,62.4,False
92,Easy_vs_Hard,O2_balanced_mid,Hard,Easy,white,Easy,loss,10,9193.7225,77.2368,1838.7445,15.4474,15346,301,3069.2,60.2,False
93,Easy_vs_Hard,O3_single_threat,Hard,Easy,black,Hard,win,3,1485.3547,8.9137,742.6774,8.9137,5928,50,2964.0,50.0,False
94,Easy_vs_Hard,O4_mutual_threats,Hard,Easy,white,Easy,loss,2,535.4739,11.652,535.4739,11.652,213,55,213.0,55.0,False
95,Easy_vs_Hard,O5_dense_center,Hard,Easy,black,Hard,win,1,424.0194,0.0,424.0194,0.0,185,0,185.0,0.0,False
96,Easy_vs_Hard,O1_small_center,Hard,Easy,black,Hard,win,11,7869.8697,61.4728,1311.6449,12.2946,17677,312,2946.17,62.4,False
97,Easy_vs_Hard,O2_balanced_mid,Hard,Easy,white,Easy,loss,10,9245.0428,79.3085,1849.0086,15.8617,15346,301,3069.2,60.2,False
98,Easy_vs_Hard,O3_single_threat,Hard,Easy,black,Hard,win,3,1504.2705,9.2643,752.1353,9.2643,5928,50,2964.0,50.0,False
99,Easy_vs_Hard,O4_mutual_threats,Hard,Easy,white,Easy,loss,2,538.0585,11.6913,538.0585,11.6913,213,55,213.0,55.0,False
100,Easy_vs_Hard,O5_dense_center,Hard,Easy,black,Hard,win,1,426.7766,0.0,426.7766,0.0,185,0,185.0,0.0,False
101,Medium_vs_Hard,O1_small_center,Medium,Hard,black,Medium,win,19,4609.2742,18185.6015,460.9274,2020.6224,2103,35913,210.3,3990.33,False
102,Medium_vs_Hard,O2_balanced_mid,Medium,Hard,black,Medium,win,41,42237.3723,168598.5763,2011.3034,8429.9288,7274,175748,346.38,8787.4,False
103,Medium_vs_Hard,O3_single_threat,Medium,Hard,black,Medium,win,3,434.8901,473.3603,217.445,473.3603,293,203,146.5,203.0,False
104,Medium_vs_Hard,O4_mutual_threats,Medium,Hard,white,Hard,loss,2,256.7004,925.7094,256.7004,925.7094,160,3620,160.0,3620.0,False
105,Medium_vs_Hard,O5_dense_center,Medium,Hard,black,Medium,win,1,418.4937,0.0,418.4937,0.0,120,0,120.0,0.0,False
106,Medium_vs_Hard,O1_small_center,Medium,Hard,black,Medium,win,19,4579.1838,18136.2543,457.9184,2015.1394,2103,35913,210.3,3990.33,False
107,Medium_vs_Hard,O2_balanced_mid,Medium,Hard,black,Medium,win,41,42316.9825,169089.1527,2015.0944,8454.4576,7274,175748,346.38,8787.4,False
108,Medium_vs_Hard,O3_single_threat,Medium,Hard,black,Medium,win,3,429.9243,453.597,214.9622,453.597,293,203,146.5,203.0,False
109,Medium_vs_Hard,O4_mutual_threats,Medium,Hard,white,Hard,loss,2,253.798,913.8795,253.798,913.8795,160,3620,160.0,3620.0,False
110,Medium_vs_Hard,O5_dense_center,Medium,Hard,black,Medium,win,1,408.5315,0.0,408.5315,0.0,120,0,120.0,0.0,False
111,Medium_vs_Hard,O1_small_center,Medium,Hard,black,Medium,win,19,4548.2443,17883.7431,454.8244,1987.0826,2103,35913,210.3,3990.33,False
112,Medium_vs_Hard,O2_balanced_mid,Medium,Hard,black,Medium,win,41,42102.1818,168174.6795,2004.8658,8408.734,7274,175748,346.38,8787.4,False
113,Medium_vs_Hard,O3_single_threat,Medium,Hard,black,Medium,win,3,429.5438,458.5595,214.7719,458.5595,293,203,146.5,203.0,False
114,Medium_vs_Hard,O4_mutual_threats,Medium,Hard,white,Hard,loss,2,255.3775,918.4437,255.3775,918.4437,160,3620,160.0,3620.0,False
115,Medium_vs_Hard,O5_dense_center,Medium,Hard,black,Medium,win,1,408.8445,0.0,408.8445,0.0,120,0,120.0,0.0,False
116,Medium_vs_Hard,O1_small_center,Medium,Hard,black,Medium,win,19,4565.3406,17889.1393,456.5341,1987.6821,2103,35913,210.3,3990.33,False
117,Medium_vs_Hard,O2_balanced_mid,Medium,Hard,black,Medium,win,41,41998.8833,167934.1343,1999.9468,8396.7067,7274,175748,346.38,8787.4,False
118,Medium_vs_Hard,O3_single_threat,Medium,Hard,black,Medium,win,3,433.0821,459.7569,216.541,459.7569,293,203,146.5,203.0,False
119,Medium_vs_Hard,O4_mutual_threats,Medium,Hard,white,Hard,loss,2,255.6748,918.2206,255.6748,918.2206,160,3620,160.0,3620.0,False
120,Medium_vs_Hard,O5_dense_center,Medium,Hard,black,Medium,win,1,412.717,0.0,412.717,0.0,120,0,120.0,0.0,False
121,Medium_vs_Hard,O1_small_center,Medium,Hard,black,Medium,win,19,4571.5129,17948.8323,457.1513,1994.3147,2103,35913,210.3,3990.33,False
122,Medium_vs_Hard,O2_balanced_mid,Medium,Hard,black,Medium,win,41,42834.1441,169122.7297,2039.7211,8456.1365,7274,175748,346.38,8787.4,False
123,Medium_vs_Hard,O3_single_threat,Medium,Hard,black,Medium,win,3,429.517,459.3027,214.7585,459.3027,293,203,146.5,203.0,False
124,Medium_vs_Hard,O4_mutual_threats,Medium,Hard,white,Hard,loss,2,258.8878,905.3498,258.8878,905.3498,160,3620,160.0,3620.0,False
125,Medium_vs_Hard,O5_dense_center,Medium,Hard,black,Medium,win,1,413.0787,0.0,413.0787,0.0,120,0,120.0,0.0,False
126,Medium_vs_Hard,O1_small_center,Hard,Medium,white,Medium,loss,34,90732.2145,23156.3755,5337.1891,1362.1397,107173,5223,6304.29,307.24,False
127,Medium_vs_Hard,O2_balanced_mid,Hard,Medium,white,Medium,loss,8,6291.4806,1295.707,1572.8701,323.9268,12789,755,3197.25,188.75,False
128,Medium_vs_Hard,O3_single_threat,Hard,Medium,black,Hard,win,3,1510.9074,206.2642,755.4537,206.2642,5928,151,2964.0,151.0,False
129,Medium_vs_Hard,O4_mutual_threats,Hard,Medium,white,Medium,loss,2,529.8217,288.4971,529.8217,288.4971,213,108,213.0,108.0,False
130,Medium_vs_Hard,O5_dense_center,Hard,Medium,black,Hard,win,1,423.9955,0.0,423.9955,0.0,185,0,185.0,0.0,False
131,Medium_vs_Hard,O1_small_center,Hard,Medium,white,Medium,loss,34,91339.4822,23744.6053,5372.9107,1396.7415,107173,5223,6304.29,307.24,False
132,Medium_vs_Hard,O2_balanced_mid,Hard,Medium,white,Medium,loss,8,6249.1465,1284.4695,1562.2866,321.1174,12789,755,3197.25,188.75,False
133,Medium_vs_Hard,O3_single_threat,Hard,Medium,black,Hard,win,3,1492.8275,204.8872,746.4137,204.8872,5928,151,2964.0,151.0,False
134,Medium_vs_Hard,O4_mutual_threats,Hard,Medium,white,Medium,loss,2,531.5572,287.9599,531.5572,287.9599,213,108,213.0,108.0,False
135,Medium_vs_Hard,O5_dense_center,Hard,Medium,black,Hard,win,1,425.9033,0.0,425.9033,0.0,185,0,185.0,0.0,False
136,Medium_vs_Hard,O1_small_center,Hard,Medium,white,Medium,loss,34,91231.0355,23656.3853,5366.5315,1391.5521,107173,5223,6304.29,307.24,False
137,Medium_vs_Hard,O2_balanced_mid,Hard,Medium,white,Medium,loss,8,7217.4376,1445.394,1804.3594,361.3485,12789,755,3197.25,188.75,False
138,Medium_vs_Hard,O3_single_threat,Hard,Medium,black,Hard,win,3,1622.3108,218.8216,811.1554,218.8216,5928,151,2964.0,151.0,False
139,Medium_vs_Hard,O4_mutual_threats,Hard,Medium,white,Medium,loss,2,559.0655,297.9597,559.0655,297.9597,213,108,213.0,108.0,False
140,Medium_vs_Hard,O5_dense_center,Hard,Medium,black,Hard,win,1,438.527,0.0,438.527,0.0,185,0,185.0,0.0,False
141,Medium_vs_Hard,O1_small_center,Hard,Medium,white,Medium,loss,34,90058.4051,22977.4132,5297.5532,1351.6125,107173,5223,6304.29,307.24,False
142,Medium_vs_Hard,O2_balanced_mid,Hard,Medium,white,Medium,loss,8,6261.8785,1298.9955,1565.4696,324.7489,12789,755,3197.25,188.75,False
143,Medium_vs_Hard,O3_single_threat,Hard,Medium,black,Hard,win,3,1502.2693,204.4807,751.1347,204.4807,5928,151,2964.0,151.0,False
144,Medium_vs_Hard,O4_mutual_threats,Hard,Medium,white,Medium,loss,2,530.9287,286.4162,530.9287,286.4162,213,108,213.0,108.0,False
145,Medium_vs_Hard,O5_dense_center,Hard,Medium,black,Hard,win,1,425.5348,0.0,425.5348,0.0,185,0,185.0,0.0,False
146,Medium_vs_Hard,O1_small_center,Hard,Medium,white,Medium,loss,34,89562.4008,22852.8158,5268.3765,1344.2833,107173,5223,6304.29,307.24,False
147,Medium_vs_Hard,O2_balanced_mid,Hard,Medium,white,Medium,loss,8,6240.1184,1293.2754,1560.0296,323.3188,12789,755,3197.25,188.75,False
148,Medium_vs_Hard,O3_single_threat,Hard,Medium,black,Hard,win,3,1498.69,205.9794,749.345,205.9794,5928,151,2964.0,151.0,False
149,Medium_vs_Hard,O4_mutual_threats,Hard,Medium,white,Medium,loss,2,530.1163,285.2186,530.1163,285.2186,213,108,213.0,108.0,False
150,Medium_vs_Hard,O5_dense_center,Hard,Medium,black,Hard,win,1,427.8224,0.0,427.8224,0.0,185,0,185.0,0.0,False
