game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
37,Easy_vs_Medium,O2_length_pressure_white,Medium,Easy,white,Easy,loss,13,12821.6399,135.6901,2136.94,19.3843,11125,460,1854.17,65.71,False
38,Easy_vs_Medium,O3_length_pressure_mirror_black,Medium,Easy,black,Medium,win,13,22083.9012,109.7342,3154.843,18.289,32901,373,4700.14,62.17,False
39,Easy_vs_Medium,O4_length_pressure_mirror_white,Medium,Easy,white,Easy,loss,13,12824.4237,136.8268,2137.4039,19.5467,11125,460,1854.17,65.71,False
40,Easy_vs_Medium,O5_center_space_black,Medium,Easy,black,Medium,win,19,85997.9298,285.3257,8599.793,31.7029,106196,808,10619.6,89.78,False
41,Easy_vs_Medium,O6_center_space_white,Medium,Easy,black,Medium,win,24,78262.8592,423.7124,6521.9049,35.3094,59166,1068,4930.5,89.0,False
42,Easy_vs_Medium,O7_complex_midgame_black,Medium,Easy,black,Medium,win,3,3347.0384,14.3759,1673.5192,14.3759,7031,54,3515.5,54.0,False
43,Easy_vs_Medium,O8_complex_midgame_white,Medium,Easy,white,Easy,loss,3,1054.8709,26.7941,1054.8709,13.3971,219,111,219.0,55.5,False
44,Easy_vs_Medium,O9_complex_midgame_mirror_black,Medium,Easy,black,Medium,win,3,3323.9671,12.9502,1661.9835,12.9502,7031,54,3515.5,54.0,False
45,Easy_vs_Medium,O10_complex_midgame_mirror_white,Medium,Easy,white,Easy,loss,3,952.9819,27.2093,952.9819,13.6046,219,111,219.0,55.5,False
46,Easy_vs_Medium,O1_length_pressure_black,Medium,Easy,black,Medium,win,13,22374.8936,111.4597,3196.4134,18.5766,32901,373,4700.14,62.17,False
47,Easy_vs_Medium,O2_length_pressure_white,Medium,Easy,white,Easy,loss,13,13014.4333,136.5466,2169.0722,19.5067,11125,460,1854.17,65.71,False
48,Easy_vs_Medium,O3_length_pressure_mirror_black,Medium,Easy,black,Medium,win,13,22893.546,110.6245,3270.5066,18.4374,32901,373,4700.14,62.17,False
49,Easy_vs_Medium,O4_length_pressure_mirror_white,Medium,Easy,white,Easy,loss,13,13640.7514,136.873,2273.4586,19.5533,11125,460,1854.17,65.71,False
50,Easy_vs_Medium,O5_center_space_black,Medium,Easy,black,Medium,win,19,84770.8497,284.83,8477.085,31.6478,106196,808,10619.6,89.78,False
51,Easy_vs_Hard,O1_length_pressure_black,Easy,Hard,black,Easy,win,13,136.6025,3273.878,19.5146,545.6463,461,1169,65.86,194.83,False
52,Easy_vs_Hard,O2_length_pressure_white,Easy,Hard,white,Hard,loss,7,37.4295,1282.5104,12.4765,320.6276,161,749,53.67,187.25,False
53,Easy_vs_Hard,O3_length_pressure_mirror_black,Easy,Hard,black,Easy,win,13,137.2295,3297.0491,19.6042,549.5082,461,1169,65.86,194.83,False
54,Easy_vs_Hard,O4_length_pressure_mirror_white,Easy,Hard,white,Hard,loss,7,37.829,1326.4048,12.6097,331.6012,161,749,53.67,187.25,False
55,Easy_vs_Hard,O5_center_space_black,Easy,Hard,white,Hard,loss,26,483.532,19021.4585,37.1948,1463.1891,1174,4125,90.31,317.31,False
56,Easy_vs_Hard,O6_center_space_white,Easy,Hard,white,Hard,loss,31,662.485,28420.6068,44.1657,1776.2879,1403,5536,93.53,346.0,False
57,Easy_vs_Hard,O7_complex_midgame_black,Easy,Hard,black,Easy,win,3,26.0242,316.5439,13.0121,316.5439,108,160,54.0,160.0,False
58,Easy_vs_Hard,O8_complex_midgame_white,Easy,Hard,white,Hard,loss,3,13.2272,676.1604,13.2272,338.0802,54,271,54.0,135.5,False
59,Easy_vs_Hard,O9_complex_midgame_mirror_black,Easy,Hard,black,Easy,win,3,26.0496,311.7308,13.0248,311.7308,108,160,54.0,160.0,False
60,Easy_vs_Hard,O10_complex_midgame_mirror_white,Easy,Hard,white,Hard,loss,3,12.8777,671.342,12.8777,335.671,54,271,54.0,135.5,False
61,Easy_vs_Hard,O1_length_pressure_black,Easy,Hard,black,Easy,win,13,137.669,3298.3539,19.667,549.7256,461,1169,65.86,194.83,False
62,Easy_vs_Hard,O2_length_pressure_white,Easy,Hard,white,Hard,loss,7,37.7425,1289.2597,12.5808,322.3149,161,749,53.67,187.25,False
63,Easy_vs_Hard,O3_length_pressure_mirror_black,Easy,Hard,black,Easy,win,13,137.5145,3284.612,19.6449,547.4353,461,1169,65.86,194.83,False
64,Easy_vs_Hard,O4_length_pressure_mirror_white,Easy,Hard,white,Hard,loss,7,37.424,1288.7762,12.4747,322.194,161,749,53.67,187.25,False
65,Easy_vs_Hard,O5_center_space_black,Easy,Hard,white,Hard,loss,26,479.0106,18528.0388,36.847,1425.2338,1174,4125,90.31,317.31,False
66,Easy_vs_Hard,O6_center_space_white,Easy,Hard,white,Hard,loss,31,652.7092,28019.3542,43.5139,1751.2096,1403,5536,93.53,346.0,False
67,Easy_vs_Hard,O7_complex_midgame_black,Easy,Hard,black,Easy,win,3,25.4767,313.4254,12.7383,313.4254,108,160,54.0,160.0,False
68,Easy_vs_Hard,O8_complex_midgame_white,Easy,Hard,white,Hard,loss,3,13.1686,672.9118,13.1686,336.4559,54,271,54.0,135.5,False
69,Easy_vs_Hard,O9_complex_midgame_mirror_black,Easy,Hard,black,Easy,win,3,25.628,313.5096,12.814,313.5096,108,160,54.0,160.0,False
70,Easy_vs_Hard,O10_complex_midgame_mirror_white,Easy,Hard,white,Hard,loss,3,13.2012,674.4067,13.2012,337.2033,54,271,54.0,135.5,False
71,Easy_vs_Hard,O1_length_pressure_black,Easy,Hard,black,Easy,win,13,137.0095,3297.0601,19.5728,549.51,461,1169,65.86,194.83,False
72,Easy_vs_Hard,O2_length_pressure_white,Easy,Hard,white,Hard,loss,7,37.5696,1283.3621,12.5232,320.8405,161,749,53.67,187.25,False
73,Easy_vs_Hard,O3_length_pressure_mirror_black,Easy,Hard,black,Easy,win,13,135.9388,3271.2343,19.4198,545.2057,461,1169,65.86,194.83,False
74,Easy_vs_Hard,O4_length_pressure_mirror_white,Easy,Hard,white,Hard,loss,7,37.731,1290.5599,12.577,322.64,161,749,53.67,187.25,False
75,Easy_vs_Hard,O5_center_space_black,Easy,Hard,white,Hard,loss,26,482.5798,18916.5333,37.1215,1455.1179,1174,4125,90.31,317.31,False
76,Easy_vs_Hard,O1_length_pressure_black,Hard,Easy,black,Hard,win,7,1335.5282,37.8796,333.8821,12.6265,749,161,187.25,53.67,False
77,Easy_vs_Hard,O2_length_pressure_white,Hard,Easy,white,Easy,loss,13,3348.9452,137.6083,558.1575,19.6583,1169,461,194.83,65.86,False
78,Easy_vs_Hard,O3_length_pressure_mirror_black,Hard,Easy,black,Hard,win,7,1280.6089,37.5584,320.1522,12.5195,749,161,187.25,53.67,False
79,Easy_vs_Hard,O4_length_pressure_mirror_white,Hard,Easy,white,Easy,loss,13,3272.3549,136.2582,545.3925,19.4655,1169,461,194.83,65.86,False
80,Easy_vs_Hard,O5_center_space_black,Hard,Easy,black,Hard,win,31,28347.5432,683.3388,1771.7215,45.5559,5536,1403,346.0,93.53,False
81,Easy_vs_Hard,O6_center_space_white,Hard,Easy,black,Hard,win,26,18816.5801,487.9896,1447.4292,37.5377,4125,1174,317.31,90.31,False
82,Easy_vs_Hard,O7_complex_midgame_black,Hard,Easy,black,Hard,win,3,673.9023,12.9391,336.9512,12.9391,271,54,135.5,54.0,False
83,Easy_vs_Hard,O8_complex_midgame_white,Hard,Easy,white,Easy,loss,3,313.658,26.0695,313.658,13.0348,160,108,160.0,54.0,False
84,Easy_vs_Hard,O9_complex_midgame_mirror_black,Hard,Easy,black,Hard,win,3,682.6523,13.322,341.3261,13.322,271,54,135.5,54.0,False
85,Easy_vs_Hard,O10_complex_midgame_mirror_white,Hard,Easy,white,Easy,loss,3,326.1175,26.8869,326.1175,13.4435,160,108,160.0,54.0,False
86,Easy_vs_Hard,O1_length_pressure_black,Hard,Easy,black,Hard,win,7,1293.2644,37.7916,323.3161,12.5972,749,161,187.25,53.67,False
87,Easy_vs_Hard,O2_length_pressure_white,Hard,Easy,white,Easy,loss,13,3404.884,142.274,567.4807,20.3249,1169,461,194.83,65.86,False
88,Easy_vs_Hard,O3_length_pressure_mirror_black,Hard,Easy,black,Hard,win,7,1311.7739,38.0385,327.9435,12.6795,749,161,187.25,53.67,False
89,Easy_vs_Hard,O4_length_pressure_mirror_white,Hard,Easy,white,Easy,loss,13,3336.555,139.054,556.0925,19.8649,1169,461,194.83,65.86,False
90,Easy_vs_Hard,O5_center_space_black,Hard,Easy,black,Hard,win,31,29709.8757,668.9743,1856.8672,44.5983,5536,1403,346.0,93.53,False
91,Easy_vs_Hard,O6_center_space_white,Hard,Easy,black,Hard,win,26,19888.3586,494.5867,1529.8737,38.0451,4125,1174,317.31,90.31,False
92,Easy_vs_Hard,O7_complex_midgame_black,Hard,Easy,black,Hard,win,3,671.0302,13.2444,335.5151,13.2444,271,54,135.5,54.0,False
93,Easy_vs_Hard,O8_complex_midgame_white,Hard,Easy,white,Easy,loss,3,313.8387,25.3043,313.8387,12.6522,160,108,160.0,54.0,False
94,Easy_vs_Hard,O9_complex_midgame_mirror_black,Hard,Easy,black,Hard,win,3,673.4532,13.2427,336.7266,13.2427,271,54,135.5,54.0,False
95,Easy_vs_Hard,O10_complex_midgame_mirror_white,Hard,Easy,white,Easy,loss,3,315.3285,25.5596,315.3285,12.7798,160,108,160.0,54.0,False
96,Easy_vs_Hard,O1_length_pressure_black,Hard,Easy,black,Hard,win,7,1292.7598,37.8505,323.1899,12.6168,749,161,187.25,53.67,False
97,Easy_vs_Hard,O2_length_pressure_white,Hard,Easy,white,Easy,loss,13,3427.7479,143.5586,571.2913,20.5084,1169,461,194.83,65.86,False
98,Easy_vs_Hard,O3_length_pressure_mirror_black,Hard,Easy,black,Hard,win,7,2106.6326,38.2891,526.6582,12.763,749,161,187.25,53.67,False
99,Easy_vs_Hard,O4_length_pressure_mirror_white,Hard,Easy,white,Easy,loss,13,4217.1863,156.554,702.8644,22.3649,1169,461,194.83,65.86,False
100,Easy_vs_Hard,O5_center_space_black,Hard,Easy,black,Hard,win,31,28629.6259,679.0643,1789.3516,45.271,5536,1403,346.0,93.53,False
101,Medium_vs_Hard,O1_length_pressure_black,Medium,Hard,black,Medium,win,13,22464.111,3037.3363,3209.1587,506.2227,32901,1224,4700.14,204.0,False
102,Medium_vs_Hard,O2_length_pressure_white,Medium,Hard,white,Hard,loss,7,4285.2253,1293.2027,1428.4084,323.3007,6838,749,2279.33,187.25,False
103,Medium_vs_Hard,O3_length_pressure_mirror_black,Medium,Hard,black,Medium,win,13,22428.7928,3035.6209,3204.1133,505.9368,32901,1224,4700.14,204.0,False
104,Medium_vs_Hard,O4_length_pressure_mirror_white,Medium,Hard,white,Hard,loss,7,4279.9844,1305.5963,1426.6615,326.3991,6838,749,2279.33,187.25,False
105,Medium_vs_Hard,O5_center_space_black,Medium,Hard,black,Medium,win,19,79487.2563,10542.0826,7948.7256,1171.3425,96943,2757,9694.3,306.33,False
106,Medium_vs_Hard,O6_center_space_white,Medium,Hard,draw,,draw,50,496937.7618,80184.7855,19877.5105,3207.3914,244221,10625,9768.84,425.0,True
107,Medium_vs_Hard,O7_complex_midgame_black,Medium,Hard,black,Medium,win,3,2103.3385,320.2672,1051.6693,320.2672,3446,160,1723.0,160.0,False
108,Medium_vs_Hard,O8_complex_midgame_white,Medium,Hard,white,Hard,loss,3,982.6075,691.4375,982.6075,345.7187,219,271,219.0,135.5,False
109,Medium_vs_Hard,O9_complex_midgame_mirror_black,Medium,Hard,black,Medium,win,3,2119.8399,319.2152,1059.9199,319.2152,3446,160,1723.0,160.0,False
110,Medium_vs_Hard,O10_complex_midgame_mirror_white,Medium,Hard,white,Hard,loss,3,972.2962,683.079,972.2962,341.5395,219,271,219.0,135.5,False
111,Medium_vs_Hard,O1_length_pressure_black,Medium,Hard,black,Medium,win,13,22032.5653,2982.503,3147.5093,497.0838,32901,1224,4700.14,204.0,False
112,Medium_vs_Hard,O2_length_pressure_white,Medium,Hard,white,Hard,loss,7,4207.9142,1281.9648,1402.6381,320.4912,6838,749,2279.33,187.25,False
113,Medium_vs_Hard,O3_length_pressure_mirror_black,Medium,Hard,black,Medium,win,13,21875.9629,2981.2984,3125.1376,496.8831,32901,1224,4700.14,204.0,False
114,Medium_vs_Hard,O4_length_pressure_mirror_white,Medium,Hard,white,Hard,loss,7,4199.3345,1278.1827,1399.7782,319.5457,6838,749,2279.33,187.25,False
115,Medium_vs_Hard,O5_center_space_black,Medium,Hard,black,Medium,win,19,79384.162,10431.0593,7938.4162,1159.0066,96943,2757,9694.3,306.33,False
116,Medium_vs_Hard,O6_center_space_white,Medium,Hard,draw,,draw,50,503893.2253,74162.8287,20155.729,2966.5131,244221,10625,9768.84,425.0,True
117,Medium_vs_Hard,O7_complex_midgame_black,Medium,Hard,black,Medium,win,3,2684.0702,365.7239,1342.0351,365.7239,3446,160,1723.0,160.0,False
118,Medium_vs_Hard,O8_complex_midgame_white,Medium,Hard,white,Hard,loss,3,946.5064,674.1853,946.5064,337.0927,219,271,219.0,135.5,False
119,Medium_vs_Hard,O9_complex_midgame_mirror_black,Medium,Hard,black,Medium,win,3,2084.8279,312.1997,1042.4139,312.1997,3446,160,1723.0,160.0,False
120,Medium_vs_Hard,O10_complex_midgame_mirror_white,Medium,Hard,white,Hard,loss,3,947.8969,672.1692,947.8969,336.0846,219,271,219.0,135.5,False
121,Medium_vs_Hard,O1_length_pressure_black,Medium,Hard,black,Medium,win,13,22105.035,3008.7092,3157.8621,501.4515,32901,1224,4700.14,204.0,False
122,Medium_vs_Hard,O2_length_pressure_white,Medium,Hard,white,Hard,loss,7,4294.5837,1320.076,1431.5279,330.019,6838,749,2279.33,187.25,False
123,Medium_vs_Hard,O3_length_pressure_mirror_black,Medium,Hard,black,Medium,win,13,22131.2301,3038.3661,3161.6043,506.3943,32901,1224,4700.14,204.0,False
124,Medium_vs_Hard,O4_length_pressure_mirror_white,Medium,Hard,white,Hard,loss,7,4298.1346,1285.56,1432.7115,321.39,6838,749,2279.33,187.25,False
125,Medium_vs_Hard,O5_center_space_black,Medium,Hard,black,Medium,win,19,78533.5385,10414.4241,7853.3538,1157.1582,96943,2757,9694.3,306.33,False
126,Medium_vs_Hard,O1_length_pressure_black,Hard,Medium,black,Hard,win,7,1290.8756,4230.0417,322.7189,1410.0139,749,6838,187.25,2279.33,False
127,Medium_vs_Hard,O2_length_pressure_white,Hard,Medium,white,Medium,loss,13,3006.2197,22031.7971,501.0366,3147.3996,1224,32901,204.0,4700.14,False
128,Medium_vs_Hard,O3_length_pressure_mirror_black,Hard,Medium,black,Hard,win,7,1291.4578,4226.1683,322.8645,1408.7228,749,6838,187.25,2279.33,False
129,Medium_vs_Hard,O4_length_pressure_mirror_white,Hard,Medium,white,Medium,loss,13,3004.4485,22023.9556,500.7414,3146.2794,1224,32901,204.0,4700.14,False
130,Medium_vs_Hard,O5_center_space_black,Hard,Medium,draw,,draw,50,78107.1924,505628.3859,3124.2877,20225.1354,10625,244221,425.0,9768.84,True
131,Medium_vs_Hard,O6_center_space_white,Hard,Medium,white,Medium,loss,19,10418.1757,79101.2899,1157.5751,7910.129,2757,96943,306.33,9694.3,False
132,Medium_vs_Hard,O7_complex_midgame_black,Hard,Medium,black,Hard,win,3,671.1814,947.1281,335.5907,947.1281,271,219,135.5,219.0,False
133,Medium_vs_Hard,O8_complex_midgame_white,Hard,Medium,white,Medium,loss,3,310.3587,2078.3752,310.3587,1039.1876,160,3446,160.0,1723.0,False
134,Medium_vs_Hard,O9_complex_midgame_mirror_black,Hard,Medium,black,Hard,win,3,688.3478,950.8113,344.1739,950.8113,271,219,135.5,219.0,False
135,Medium_vs_Hard,O10_complex_midgame_mirror_white,Hard,Medium,white,Medium,loss,3,310.8627,2564.2913,310.8627,1282.1456,160,3446,160.0,1723.0,False
136,Medium_vs_Hard,O1_length_pressure_black,Hard,Medium,black,Hard,win,7,1290.5627,4247.9772,322.6407,1415.9924,749,6838,187.25,2279.33,False
137,Medium_vs_Hard,O2_length_pressure_white,Hard,Medium,white,Medium,loss,13,2997.3494,22045.2322,499.5582,3149.3189,1224,32901,204.0,4700.14,False
138,Medium_vs_Hard,O3_length_pressure_mirror_black,Hard,Medium,black,Hard,win,7,1530.9463,4326.0364,382.7366,1442.0121,749,6838,187.25,2279.33,False
139,Medium_vs_Hard,O4_length_pressure_mirror_white,Hard,Medium,white,Medium,loss,13,2992.8653,22043.5914,498.8109,3149.0845,1224,32901,204.0,4700.14,False
140,Medium_vs_Hard,O5_center_space_black,Hard,Medium,draw,,draw,50,78172.7982,498430.1662,3126.9119,19937.2066,10625,244221,425.0,9768.84,True
141,Medium_vs_Hard,O6_center_space_white,Hard,Medium,white,Medium,loss,19,10762.6125,81475.9273,1195.8458,8147.5927,2757,96943,306.33,9694.3,False
142,Medium_vs_Hard,O7_complex_midgame_black,Hard,Medium,black,Hard,win,3,676.9725,944.4141,338.4862,944.4141,271,219,135.5,219.0,False
143,Medium_vs_Hard,O8_complex_midgame_white,Hard,Medium,white,Medium,loss,3,305.0127,2096.8927,305.0127,1048.4464,160,3446,160.0,1723.0,False
144,Medium_vs_Hard,O9_complex_midgame_mirror_black,Hard,Medium,black,Hard,win,3,672.9782,950.43,336.4891,950.43,271,219,135.5,219.0,False
145,Medium_vs_Hard,O10_complex_midgame_mirror_white,Hard,Medium,white,Medium,loss,3,300.4527,2074.1986,300.4527,1037.0993,160,3446,160.0,1723.0,False
146,Medium_vs_Hard,O1_length_pressure_black,Hard,Medium,black,Hard,win,7,1294.4657,4209.0201,323.6164,1403.0067,749,6838,187.25,2279.33,False
147,Medium_vs_Hard,O2_length_pressure_white,Hard,Medium,white,Medium,loss,13,3019.6106,22027.7448,503.2684,3146.8207,1224,32901,204.0,4700.14,False
148,Medium_vs_Hard,O3_length_pressure_mirror_black,Hard,Medium,black,Hard,win,7,1282.6417,4215.9394,320.6604,1405.3131,749,6838,187.25,2279.33,False
149,Medium_vs_Hard,O4_length_pressure_mirror_white,Hard,Medium,white,Medium,loss,13,3066.0136,22665.4692,511.0023,3237.9242,1224,32901,204.0,4700.14,False
150,Medium_vs_Hard,O5_center_space_black,Hard,Medium,draw,,draw,50,72176.1177,464806.4286,2887.0447,18592.2571,10625,244221,425.0,9768.84,True
