game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
21,Easy_vs_Medium,O1_central_cross_black,Easy,Medium,white,Medium,loss,24,161.5909,46112.244,13.4659,3842.687,848,30693,70.67,2557.75,False
22,Easy_vs_Medium,O2_offset_tension_white,Easy,Medium,white,Medium,loss,11,43.233,20608.5899,8.6466,3434.765,320,31814,64.0,5302.33,False
23,Easy_vs_Medium,O3_diagonal_balance_black,Easy,Medium,white,Medium,loss,20,122.0526,44095.9095,12.2053,4409.591,713,49023,71.3,4902.3,False
24,Easy_vs_Medium,O4_wide_center_white,Easy,Medium,white,Medium,loss,7,25.8405,7746.5057,8.6135,1936.6264,220,11570,73.33,2892.5,False
25,Easy_vs_Medium,O5_side_expansion_black,Easy,Medium,black,Easy,win,3,11.0068,826.8653,5.5034,826.8653,119,235,59.5,235.0,False
26,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13691.6447,36.6311,2281.9408,7.3262,20246,283,3374.33,56.6,False
27,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10261.2797,54.0704,2052.2559,9.0117,9301,393,1860.2,65.5,False
28,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,130684.9668,262.4645,8712.3311,18.7475,108275,1144,7218.33,81.71,False
29,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11674.4292,41.1914,2334.8858,8.2383,11741,323,2348.2,64.6,False
30,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,2973.5689,5.1445,1486.7845,5.1445,8364,57,4182.0,57.0,False
31,Easy_vs_Medium,O6_central_cross_mirror_white,Medium,Easy,black,Medium,win,24,47634.8343,165.8332,3969.5695,13.8194,30693,848,2557.75,70.67,False
32,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22852.9791,47.584,3808.8298,9.5168,34146,339,5691.0,67.8,False
33,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,45508.4072,124.6149,4550.8407,12.4615,49023,713,4902.3,71.3,False
34,Easy_vs_Medium,O9_wide_center_mirror_black,Medium,Easy,black,Medium,win,3,4037.24,7.6289,2018.62,7.6289,10040,66,5020.0,66.0,False
35,Easy_vs_Medium,O10_side_expansion_mirror_white,Medium,Easy,white,Easy,loss,3,844.2775,11.1375,844.2775,5.5687,235,119,235.0,59.5,False
36,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13844.5135,36.8521,2307.4189,7.3704,20246,283,3374.33,56.6,False
37,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10408.46,54.5476,2081.692,9.0913,9301,393,1860.2,65.5,False
38,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,132036.4899,262.021,8802.4327,18.7158,108275,1144,7218.33,81.71,False
39,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11669.0628,40.6022,2333.8126,8.1204,11741,323,2348.2,64.6,False
40,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,2947.9418,5.3954,1473.9709,5.3954,8364,57,4182.0,57.0,False
41,Easy_vs_Medium,O6_central_cross_mirror_white,Medium,Easy,black,Medium,win,24,46956.0684,165.694,3913.0057,13.8078,30693,848,2557.75,70.67,False
42,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22448.3524,47.1242,3741.3921,9.4248,34146,339,5691.0,67.8,False
43,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,45311.4513,124.6446,4531.1451,12.4645,49023,713,4902.3,71.3,False
44,Easy_vs_Medium,O9_wide_center_mirror_black,Medium,Easy,black,Medium,win,3,3951.1989,6.797,1975.5995,6.797,10040,66,5020.0,66.0,False
45,Easy_vs_Medium,O10_side_expansion_mirror_white,Medium,Easy,white,Easy,loss,3,846.6593,11.4238,846.6593,5.7119,235,119,235.0,59.5,False
46,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,14105.5608,37.8994,2350.9268,7.5799,20246,283,3374.33,56.6,False
47,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10576.7003,55.5246,2115.3401,9.2541,9301,393,1860.2,65.5,False
48,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,133049.7227,267.8299,8869.9815,19.1307,108275,1144,7218.33,81.71,False
49,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11925.938,41.2778,2385.1876,8.2556,11741,323,2348.2,64.6,False
50,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,3009.4031,5.2474,1504.7016,5.2474,8364,57,4182.0,57.0,False
51,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,287.9655,46720.9189,17.9978,2920.0574,1195,6883,74.69,430.19,False
52,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,55.6802,10015.1667,9.28,1430.7381,373,2573,62.17,367.57,False
53,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,233.1563,36682.52,16.654,2821.7323,1069,6043,76.36,464.85,False
54,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,27.2099,5537.526,9.07,1384.3815,220,1363,73.33,340.75,False
55,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,11.2589,763.2305,5.6295,763.2305,119,290,59.5,290.0,False
56,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,45,568.6179,94620.5572,25.8463,4113.9373,1819,9710,82.68,422.17,False
57,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,56.1775,9283.1005,9.3629,1547.1834,387,2169,64.5,361.5,False
58,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,white,Hard,loss,15,69.8047,11847.8002,9.9721,1480.975,455,2813,65.0,351.62,False
59,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.4336,1033.7135,6.7168,1033.7135,132,328,66.0,328.0,False
60,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.5511,1648.6638,5.5511,824.3319,57,484,57.0,242.0,False
61,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,285.205,45692.3701,17.8253,2855.7731,1195,6883,74.69,430.19,False
62,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,56.3153,9990.7974,9.3859,1427.2568,373,2573,62.17,367.57,False
63,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,231.1973,35501.704,16.5141,2730.9003,1069,6043,76.36,464.85,False
64,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.3813,5463.3457,8.7938,1365.8364,220,1363,73.33,340.75,False
65,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,11.3698,754.3442,5.6849,754.3442,119,290,59.5,290.0,False
66,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,45,560.3938,94082.2919,25.4724,4090.5344,1819,9710,82.68,422.17,False
67,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,54.907,9145.0192,9.1512,1524.1699,387,2169,64.5,361.5,False
68,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,white,Hard,loss,15,68.9024,12106.5163,9.8432,1513.3145,455,2813,65.0,351.62,False
69,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.4413,1017.7878,6.7206,1017.7878,132,328,66.0,328.0,False
70,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.4487,1624.1015,5.4487,812.0507,57,484,57.0,242.0,False
71,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,281.1115,45797.9733,17.5695,2862.3733,1195,6883,74.69,430.19,False
72,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,55.8267,9859.2308,9.3044,1408.4615,373,2573,62.17,367.57,False
73,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,230.234,35377.474,16.4453,2721.3442,1069,6043,76.36,464.85,False
74,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,27.0963,5453.4834,9.0321,1363.3709,220,1363,73.33,340.75,False
75,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,11.2378,758.4464,5.6189,758.4464,119,290,59.5,290.0,False
76,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,93878.6694,560.9282,4081.6813,25.4967,9710,1819,422.17,82.68,False
77,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,6940.123,54.1025,1388.0246,9.0171,2122,392,424.4,65.33,False
78,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,11694.5473,68.385,1461.8184,9.7693,2813,455,351.62,65.0,False
79,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11457.6147,69.3622,1636.8021,9.9089,2746,468,392.29,66.86,False
80,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1612.8208,5.3104,806.4104,5.3104,484,57,242.0,57.0,False
81,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,32,45169.339,280.8981,2823.0837,17.5561,6883,1195,430.19,74.69,False
82,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,17,16073.3653,94.4206,1785.9295,11.8026,3386,561,376.22,70.12,False
83,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,white,Easy,loss,27,35285.4916,226.0698,2714.2686,16.1478,6043,1069,464.85,76.36,False
84,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,2069.9178,6.7004,1034.9589,6.7004,535,66,267.5,66.0,False
85,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,746.5592,11.143,746.5592,5.5715,290,119,290.0,59.5,False
86,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,95031.9842,566.6889,4131.8254,25.7586,9710,1819,422.17,82.68,False
87,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,6927.221,55.2863,1385.4442,9.2144,2122,392,424.4,65.33,False
88,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,11826.9033,69.3405,1478.3629,9.9058,2813,455,351.62,65.0,False
89,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11603.399,69.8784,1657.6284,9.9826,2746,468,392.29,66.86,False
90,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1659.422,5.3223,829.711,5.3223,484,57,242.0,57.0,False
91,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,32,45745.4904,299.3346,2859.0932,18.7084,6883,1195,430.19,74.69,False
92,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,17,15999.1935,94.2789,1777.6882,11.7849,3386,561,376.22,70.12,False
93,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,white,Easy,loss,27,35827.1535,245.1849,2755.9349,17.5132,6043,1069,464.85,76.36,False
94,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,2076.7533,6.7088,1038.3767,6.7088,535,66,267.5,66.0,False
95,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,747.0461,11.0475,747.0461,5.5238,290,119,290.0,59.5,False
96,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,96812.3776,569.2027,4209.2338,25.8729,9710,1819,422.17,82.68,False
97,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,7177.6963,60.8693,1435.5393,10.1449,2122,392,424.4,65.33,False
98,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,11947.9251,69.9565,1493.4906,9.9938,2813,455,351.62,65.0,False
99,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11803.244,72.0794,1686.1777,10.2971,2746,468,392.29,66.86,False
100,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1667.7654,6.3374,833.8827,6.3374,484,57,242.0,57.0,False
101,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,38881.8555,15922.1425,3888.1855,1769.1269,45147,3610,4514.7,401.11,False
102,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13657.1073,10084.9097,2276.1846,1440.7014,17679,2573,2946.5,367.57,False
103,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,21019.1942,11103.816,3002.742,1586.2594,25582,2718,3654.57,388.29,False
104,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,28830.9469,15190.6975,4118.7067,1898.8372,30131,3277,4304.43,409.62,False
105,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,3099.3603,778.4565,1549.6801,778.4565,8364,290,4182.0,290.0,False
106,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,draw,,draw,50,282590.449,108887.0815,11303.618,4355.4833,164662,12515,6586.48,500.6,True
107,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,38716.0681,13507.6192,4839.5085,1929.6599,43035,3196,5379.38,456.57,False
108,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,black,Medium,win,20,51016.3025,20000.6581,5101.6303,2000.0658,60638,4296,6063.8,429.6,False
109,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,4262.8028,1104.2685,2131.4014,1104.2685,10040,328,5020.0,328.0,False
110,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,918.8421,1718.8451,918.8421,859.4226,235,484,235.0,242.0,False
111,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,39604.8457,15774.733,3960.4846,1752.7481,45147,3610,4514.7,401.11,False
112,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13892.4831,10119.5242,2315.4138,1445.6463,17679,2573,2946.5,367.57,False
113,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,21122.797,11226.2979,3017.5424,1603.7568,25582,2718,3654.57,388.29,False
114,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,28270.4446,14915.1991,4038.6349,1864.3999,30131,3277,4304.43,409.62,False
115,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,3083.8187,799.1103,1541.9094,799.1103,8364,290,4182.0,290.0,False
116,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,draw,,draw,50,277651.5773,106268.0108,11106.0631,4250.7204,164662,12515,6586.48,500.6,True
117,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,36409.7227,12813.1263,4551.2153,1830.4466,43035,3196,5379.38,456.57,False
118,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,black,Medium,win,20,47939.7145,18989.5297,4793.9715,1898.953,60638,4296,6063.8,429.6,False
119,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,3873.1863,992.4476,1936.5931,992.4476,10040,328,5020.0,328.0,False
120,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,816.7093,1586.9603,816.7093,793.4801,235,484,235.0,242.0,False
121,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36619.0513,14937.9418,3661.9051,1659.7713,45147,3610,4514.7,401.11,False
122,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13141.2277,9617.4558,2190.2046,1373.9223,17679,2573,2946.5,367.57,False
123,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20143.0817,10709.0134,2877.5831,1529.8591,25582,2718,3654.57,388.29,False
124,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26944.7132,14196.3307,3849.2447,1774.5413,30131,3277,4304.43,409.62,False
125,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2942.3726,738.2559,1471.1863,738.2559,8364,290,4182.0,290.0,False
126,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,105770.365,277100.0502,4230.8146,11084.002,12515,164659,500.6,6586.36,True
127,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,6522.3547,18209.0094,1304.4709,3034.8349,1764,25944,352.8,4324.0,False
128,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,18724.033,47839.3218,1872.4033,4783.9322,4296,60637,429.6,6063.7,False
129,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8736.178,17604.957,1456.0297,2934.1595,2268,24586,378.0,4097.67,False
130,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1593.83,827.0686,796.915,827.0686,484,235,242.0,235.0,False
131,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,14934.1361,36546.5324,1659.3485,3654.6532,3610,45147,401.11,4514.7,False
132,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,black,Hard,win,17,15740.0087,22018.4081,1748.8899,2752.301,3386,20632,376.22,2579.0,False
133,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,10691.5237,20115.4369,1527.3605,2873.6338,2718,25582,388.29,3654.57,False
134,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,2027.1645,1141.8754,1013.5823,1141.8754,535,269,267.5,269.0,False
135,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,727.664,2969.8692,727.664,1484.9346,290,8364,290.0,4182.0,False
136,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,105170.8456,275647.586,4206.8338,11025.9034,12515,164659,500.6,6586.36,True
137,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,6490.1203,18229.5087,1298.0241,3038.2515,1764,25944,352.8,4324.0,False
138,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,18752.3001,47262.849,1875.23,4726.2849,4296,60637,429.6,6063.7,False
139,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8783.6382,17467.8742,1463.9397,2911.3124,2268,24586,378.0,4097.67,False
140,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1569.5147,833.1845,784.7574,833.1845,484,235,242.0,235.0,False
141,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,14947.8853,36574.5631,1660.8761,3657.4563,3610,45147,401.11,4514.7,False
142,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,black,Hard,win,17,15746.4178,22079.1107,1749.602,2759.8888,3386,20632,376.22,2579.0,False
143,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,10687.1552,20158.1248,1526.7365,2879.7321,2718,25582,388.29,3654.57,False
144,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,2032.6052,1146.7117,1016.3026,1146.7117,535,269,267.5,269.0,False
145,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,730.6068,2920.2472,730.6068,1460.1236,290,8364,290.0,4182.0,False
146,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,104663.5038,271615.4498,4186.5402,10864.618,12515,164659,500.6,6586.36,True
147,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,7144.2621,18255.818,1428.8524,3042.6363,1764,25944,352.8,4324.0,False
148,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,18784.0772,47483.8288,1878.4077,4748.3829,4296,60637,429.6,6063.7,False
149,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8756.8762,17512.6722,1459.4794,2918.7787,2268,24586,378.0,4097.67,False
150,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1598.6392,831.6806,799.3196,831.6806,484,235,242.0,235.0,False
