game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
18,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.314,630.4241,9.157,630.4241,100,203,50.0,203.0,False
19,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.8353,1287.3164,10.8353,1287.3164,54,3624,54.0,3624.0,False
20,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.0514,0.0,16.0514,0.0,61,0,61.0,0.0,False
21,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.7997,4360.2755,7.9499,1090.0689,205,9939,51.25,2484.75,False
22,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,124.8744,23274.9049,17.8392,3324.9864,448,29791,64.0,4255.86,False
23,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.9849,634.7407,8.9925,634.7407,100,203,50.0,203.0,False
24,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.6346,1281.834,10.6346,1281.834,54,3624,54.0,3624.0,False
25,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.5985,0.0,15.5985,0.0,61,0,61.0,0.0,False
26,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.6771,4393.6835,7.9193,1098.4209,205,9939,51.25,2484.75,False
27,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,127.0796,23388.851,18.1542,3341.2644,448,29791,64.0,4255.86,False
28,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.192,638.1994,9.096,638.1994,100,203,50.0,203.0,False
29,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,11.2456,1285.4056,11.2456,1285.4056,54,3624,54.0,3624.0,False
30,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.1024,0.0,16.1024,0.0,61,0,61.0,0.0,False
31,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.8433,4368.2953,7.9608,1092.0738,205,9939,51.25,2484.75,False
32,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.5133,23223.6026,17.9305,3317.6575,448,29791,64.0,4255.86,False
33,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.2455,638.233,9.1227,638.233,100,203,50.0,203.0,False
34,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.86,1284.1949,10.86,1284.1949,54,3624,54.0,3624.0,False
35,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.0625,0.0,16.0625,0.0,61,0,61.0,0.0,False
36,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.7284,4370.8732,7.9321,1092.7183,205,9939,51.25,2484.75,False
37,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,127.0103,23263.0233,18.1443,3323.289,448,29791,64.0,4255.86,False
38,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.797,634.22,8.8985,634.22,100,203,50.0,203.0,False
39,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.9663,1270.729,10.9663,1270.729,54,3624,54.0,3624.0,False
40,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.1229,0.0,16.1229,0.0,61,0,61.0,0.0,False
41,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.9455,4373.1477,7.9864,1093.2869,205,9939,51.25,2484.75,False
42,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.864,23247.4837,17.9806,3321.0691,448,29791,64.0,4255.86,False
43,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.679,631.795,8.8395,631.795,100,203,50.0,203.0,False
44,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.6375,1284.1065,10.6375,1284.1065,54,3624,54.0,3624.0,False
45,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.2956,0.0,16.2956,0.0,61,0,61.0,0.0,False
46,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.2663,4369.8912,7.8166,1092.4728,205,9939,51.25,2484.75,False
47,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.0601,23246.3087,17.8657,3320.9012,448,29791,64.0,4255.86,False
48,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.8866,638.8852,8.9433,638.8852,100,203,50.0,203.0,False
49,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.879,1290.6016,10.879,1290.6016,54,3624,54.0,3624.0,False
50,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.0753,0.0,16.0753,0.0,61,0,61.0,0.0,False
51,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.5585,4380.4362,7.8896,1095.1091,205,9939,51.25,2484.75,False
52,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.0178,23217.0816,17.8597,3316.7259,448,29791,64.0,4255.86,False
53,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.08,634.5328,9.04,634.5328,100,203,50.0,203.0,False
54,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.8219,1280.9784,10.8219,1280.9784,54,3624,54.0,3624.0,False
55,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.891,0.0,15.891,0.0,61,0,61.0,0.0,False
56,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.5713,4366.3234,7.8928,1091.5808,205,9939,51.25,2484.75,False
57,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.5366,23300.5434,17.9338,3328.6491,448,29791,64.0,4255.86,False
58,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.0223,635.839,9.0112,635.839,100,203,50.0,203.0,False
59,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.7468,1286.4982,10.7468,1286.4982,54,3624,54.0,3624.0,False
60,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.9543,0.0,15.9543,0.0,61,0,61.0,0.0,False
61,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,32.1384,4373.4348,8.0346,1093.3587,205,9939,51.25,2484.75,False
62,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,126.4338,23259.2229,18.062,3322.7461,448,29791,64.0,4255.86,False
63,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.4103,642.1877,9.2051,642.1877,100,203,50.0,203.0,False
64,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.8311,1277.8473,10.8311,1277.8473,54,3624,54.0,3624.0,False
65,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.0892,0.0,16.0892,0.0,61,0,61.0,0.0,False
66,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.7106,4377.1336,7.9276,1094.2834,205,9939,51.25,2484.75,False
67,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,124.7337,23268.9702,17.8191,3324.1386,448,29791,64.0,4255.86,False
68,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.0664,645.916,9.0332,645.916,100,203,50.0,203.0,False
69,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,11.0211,1323.4385,11.0211,1323.4385,54,3624,54.0,3624.0,False
70,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.8087,0.0,15.8087,0.0,61,0,61.0,0.0,False
71,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.7747,4370.2586,7.9437,1092.5647,205,9939,51.25,2484.75,False
72,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.7622,23222.688,17.966,3317.5269,448,29791,64.0,4255.86,False
73,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.3654,647.622,9.1827,647.622,100,203,50.0,203.0,False
74,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,11.3049,1290.7031,11.3049,1290.7031,54,3624,54.0,3624.0,False
75,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.2849,0.0,16.2849,0.0,61,0,61.0,0.0,False
76,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.6503,4367.6612,7.9126,1091.9153,205,9939,51.25,2484.75,False
77,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,125.0635,23279.8805,17.8662,3325.6972,448,29791,64.0,4255.86,False
78,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.3331,632.0745,9.1666,632.0745,100,203,50.0,203.0,False
79,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.964,1287.0296,10.964,1287.0296,54,3624,54.0,3624.0,False
80,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.7923,0.0,15.7923,0.0,61,0,61.0,0.0,False
81,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.8622,4375.9346,7.9656,1093.9836,205,9939,51.25,2484.75,False
82,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,126.2219,23249.8517,18.0317,3321.4074,448,29791,64.0,4255.86,False
83,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.7445,631.7417,8.8722,631.7417,100,203,50.0,203.0,False
84,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.7228,1282.1603,10.7228,1282.1603,54,3624,54.0,3624.0,False
85,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.3209,0.0,16.3209,0.0,61,0,61.0,0.0,False
86,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.6925,4410.1773,7.9231,1102.5443,205,9939,51.25,2484.75,False
87,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,126.3879,23415.2135,18.0554,3345.0305,448,29791,64.0,4255.86,False
88,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,17.8519,635.6435,8.9259,635.6435,100,203,50.0,203.0,False
89,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.9258,1286.9963,10.9258,1286.9963,54,3624,54.0,3624.0,False
90,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.0615,0.0,16.0615,0.0,61,0,61.0,0.0,False
91,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.3975,4371.5795,7.8494,1092.8949,205,9939,51.25,2484.75,False
92,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,124.9091,23166.4985,17.8442,3309.4998,448,29791,64.0,4255.86,False
93,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.4535,643.2015,9.2267,643.2015,100,203,50.0,203.0,False
94,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,11.1386,1292.1813,11.1386,1292.1813,54,3624,54.0,3624.0,False
95,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,16.1962,0.0,16.1962,0.0,61,0,61.0,0.0,False
96,Easy_vs_Medium,O1_small_center,Easy,Medium,white,Medium,loss,8,31.816,4375.6709,7.954,1093.9177,205,9939,51.25,2484.75,False
97,Easy_vs_Medium,O2_balanced_mid,Easy,Medium,white,Medium,loss,14,127.0715,23344.3502,18.1531,3334.9072,448,29791,64.0,4255.86,False
98,Easy_vs_Medium,O3_single_threat,Easy,Medium,black,Easy,win,3,18.635,639.5397,9.3175,639.5397,100,203,50.0,203.0,False
99,Easy_vs_Medium,O4_mutual_threats,Easy,Medium,white,Medium,loss,2,10.9744,1288.0042,10.9744,1288.0042,54,3624,54.0,3624.0,False
100,Easy_vs_Medium,O5_dense_center,Easy,Medium,black,Easy,win,1,15.6887,0.0,15.6887,0.0,61,0,61.0,0.0,False
101,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9368.0513,55.7773,1561.3419,11.1555,19904,292,3317.33,58.4,False
102,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56167.1415,331.6502,4680.5951,30.15,47348,872,3945.67,79.27,False
103,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2140.483,9.263,1070.2415,9.263,5928,50,2964.0,50.0,False
104,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,747.5208,11.8348,747.5208,11.8348,213,55,213.0,55.0,False
105,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,587.8832,0.0,587.8832,0.0,185,0,185.0,0.0,False
106,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9403.0927,56.425,1567.1821,11.285,19904,292,3317.33,58.4,False
107,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56210.4836,329.4296,4684.207,29.9481,47348,872,3945.67,79.27,False
108,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2115.5009,8.8909,1057.7505,8.8909,5928,50,2964.0,50.0,False
109,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,745.0835,11.7244,745.0835,11.7244,213,55,213.0,55.0,False
110,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,594.2748,0.0,594.2748,0.0,185,0,185.0,0.0,False
111,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9367.0735,56.1103,1561.1789,11.2221,19904,292,3317.33,58.4,False
112,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56254.188,330.1815,4687.849,30.0165,47348,872,3945.67,79.27,False
113,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2097.2443,9.0149,1048.6222,9.0149,5928,50,2964.0,50.0,False
114,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,739.5535,11.7772,739.5535,11.7772,213,55,213.0,55.0,False
115,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,590.335,0.0,590.335,0.0,185,0,185.0,0.0,False
116,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9300.8269,55.3905,1550.1378,11.0781,19904,292,3317.33,58.4,False
117,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56294.5845,333.5358,4691.2154,30.3214,47348,872,3945.67,79.27,False
118,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2105.6362,9.1442,1052.8181,9.1442,5928,50,2964.0,50.0,False
119,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,747.0908,11.783,747.0908,11.783,213,55,213.0,55.0,False
120,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,590.07,0.0,590.07,0.0,185,0,185.0,0.0,False
121,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9363.7391,55.3036,1560.6232,11.0607,19904,292,3317.33,58.4,False
122,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56196.5946,333.7032,4683.0495,30.3367,47348,872,3945.67,79.27,False
123,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2123.1502,9.2855,1061.5751,9.2855,5928,50,2964.0,50.0,False
124,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,747.4468,11.7806,747.4468,11.7806,213,55,213.0,55.0,False
125,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,588.1496,0.0,588.1496,0.0,185,0,185.0,0.0,False
126,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9380.6666,55.8085,1563.4444,11.1617,19904,292,3317.33,58.4,False
127,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56260.136,332.8686,4688.3447,30.2608,47348,872,3945.67,79.27,False
128,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2120.8828,8.877,1060.4414,8.877,5928,50,2964.0,50.0,False
129,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,749.1387,11.7708,749.1387,11.7708,213,55,213.0,55.0,False
130,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,587.026,0.0,587.026,0.0,185,0,185.0,0.0,False
131,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9341.6547,56.3024,1556.9424,11.2605,19904,292,3317.33,58.4,False
132,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,57590.6162,346.9422,4799.218,31.5402,47348,872,3945.67,79.27,False
133,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2102.4039,9.1512,1051.2019,9.1512,5928,50,2964.0,50.0,False
134,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,743.7837,11.8239,743.7837,11.8239,213,55,213.0,55.0,False
135,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,588.7881,0.0,588.7881,0.0,185,0,185.0,0.0,False
136,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9356.1885,56.2128,1559.3647,11.2426,19904,292,3317.33,58.4,False
137,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,57930.424,337.2039,4827.5353,30.6549,47348,872,3945.67,79.27,False
138,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2118.1595,9.2716,1059.0797,9.2716,5928,50,2964.0,50.0,False
139,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,749.0905,11.7042,749.0905,11.7042,213,55,213.0,55.0,False
140,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,590.1028,0.0,590.1028,0.0,185,0,185.0,0.0,False
141,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9384.3602,55.2117,1564.06,11.0423,19904,292,3317.33,58.4,False
142,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,59097.3641,370.624,4924.7803,33.6931,47348,872,3945.67,79.27,False
143,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2185.0191,9.2904,1092.5095,9.2904,5928,50,2964.0,50.0,False
144,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,756.8982,12.4456,756.8982,12.4456,213,55,213.0,55.0,False
145,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,594.5942,0.0,594.5942,0.0,185,0,185.0,0.0,False
146,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9720.0246,56.0498,1620.0041,11.21,19904,292,3317.33,58.4,False
147,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,58619.7856,338.0141,4884.9821,30.7286,47348,872,3945.67,79.27,False
148,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2137.7545,9.1985,1068.8772,9.1985,5928,50,2964.0,50.0,False
149,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,775.7517,11.5736,775.7517,11.5736,213,55,213.0,55.0,False
150,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,588.1032,0.0,588.1032,0.0,185,0,185.0,0.0,False
151,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9633.5989,56.8099,1605.5998,11.362,19904,292,3317.33,58.4,False
152,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,57319.5627,337.144,4776.6302,30.6495,47348,872,3945.67,79.27,False
153,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2153.9874,9.0677,1076.9937,9.0677,5928,50,2964.0,50.0,False
154,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,754.4803,11.843,754.4803,11.843,213,55,213.0,55.0,False
155,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,596.0195,0.0,596.0195,0.0,185,0,185.0,0.0,False
156,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9636.6619,57.8308,1606.1103,11.5662,19904,292,3317.33,58.4,False
157,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,57044.7927,335.9067,4753.7327,30.537,47348,872,3945.67,79.27,False
158,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2125.4911,9.2812,1062.7456,9.2812,5928,50,2964.0,50.0,False
159,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,747.4678,11.8035,747.4678,11.8035,213,55,213.0,55.0,False
160,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,588.0207,0.0,588.0207,0.0,185,0,185.0,0.0,False
161,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9360.1514,56.431,1560.0252,11.2862,19904,292,3317.33,58.4,False
162,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56398.8911,336.3488,4699.9076,30.5772,47348,872,3945.67,79.27,False
163,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2113.534,8.8981,1056.767,8.8981,5928,50,2964.0,50.0,False
164,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,746.7323,11.7708,746.7323,11.7708,213,55,213.0,55.0,False
165,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,589.4148,0.0,589.4148,0.0,185,0,185.0,0.0,False
166,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9362.4627,55.6818,1560.4105,11.1364,19904,292,3317.33,58.4,False
167,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56422.8437,371.0207,4701.9036,33.7292,47348,872,3945.67,79.27,False
168,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2118.7417,9.2727,1059.3709,9.2727,5928,50,2964.0,50.0,False
169,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,740.0597,11.7687,740.0597,11.7687,213,55,213.0,55.0,False
170,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,586.9471,0.0,586.9471,0.0,185,0,185.0,0.0,False
171,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9379.3222,56.2861,1563.2204,11.2572,19904,292,3317.33,58.4,False
172,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,56605.5852,332.6011,4717.1321,30.2365,47348,872,3945.67,79.27,False
173,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2114.5636,8.9514,1057.2818,8.9514,5928,50,2964.0,50.0,False
174,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,744.9142,11.784,744.9142,11.784,213,55,213.0,55.0,False
175,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,587.7192,0.0,587.7192,0.0,185,0,185.0,0.0,False
176,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9379.1704,56.5257,1563.1951,11.3051,19904,292,3317.33,58.4,False
177,Easy_vs_Medium,O2_balanced_mid,Medium,Easy,black,Medium,win,23,57259.5685,335.6677,4771.6307,30.5152,47348,872,3945.67,79.27,False
178,Easy_vs_Medium,O3_single_threat,Medium,Easy,black,Medium,win,3,2125.3067,9.2796,1062.6534,9.2796,5928,50,2964.0,50.0,False
179,Easy_vs_Medium,O4_mutual_threats,Medium,Easy,white,Easy,loss,2,744.9057,11.8372,744.9057,11.8372,213,55,213.0,55.0,False
180,Easy_vs_Medium,O5_dense_center,Medium,Easy,black,Medium,win,1,591.053,0.0,591.053,0.0,185,0,185.0,0.0,False
181,Easy_vs_Medium,O1_small_center,Medium,Easy,black,Medium,win,11,9536.7462,56.0638,1589.4577,11.2128,19904,292,3317.33,58.4,False
