game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
45,Easy_vs_Medium,O10_side_expansion_mirror_white,Medium,Easy,white,Easy,loss,3,822.5456,10.8035,822.5456,5.4018,235,119,235.0,59.5,False
46,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13734.0195,36.462,2289.0033,7.2924,20246,283,3374.33,56.6,False
47,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10305.231,53.8543,2061.0462,8.9757,9301,393,1860.2,65.5,False
48,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,127970.4989,255.7908,8531.3666,18.2708,108275,1144,7218.33,81.71,False
49,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11630.0449,40.72,2326.009,8.144,11741,323,2348.2,64.6,False
50,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,2918.5474,5.1623,1459.2737,5.1623,8364,57,4182.0,57.0,False
51,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,34,307.04,49574.2397,18.0612,2916.1317,1284,7382,75.53,434.24,False
52,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,53.8484,9688.1846,8.9747,1384.0264,373,2573,62.17,367.57,False
53,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,white,Hard,loss,46,595.6639,104761.437,25.8984,4554.8451,1995,11053,86.74,480.57,False
54,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.2683,5477.2911,8.7561,1369.3228,220,1363,73.33,340.75,False
55,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,10.991,742.2973,5.4955,742.2973,119,290,59.5,290.0,False
56,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,19,95.9479,16152.5597,10.6609,1615.256,571,4065,63.44,406.5,False
57,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,53.9315,8991.6965,8.9886,1498.6161,387,2169,64.5,361.5,False
58,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,black,Easy,win,48,750.6364,122593.5277,31.2765,5108.0637,2306,10812,96.08,450.5,False
59,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.3483,1002.0926,6.6742,1002.0926,132,328,66.0,328.0,False
60,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.1243,1597.3918,5.1243,798.6959,57,484,57.0,242.0,False
61,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,34,305.9627,49134.5403,17.9978,2890.2671,1284,7382,75.53,434.24,False
62,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,54.0611,9701.3943,9.0102,1385.9135,373,2573,62.17,367.57,False
63,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,white,Hard,loss,46,594.3312,105125.189,25.8405,4570.6604,1995,11053,86.74,480.57,False
64,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.0617,5363.5219,8.6872,1340.8805,220,1363,73.33,340.75,False
65,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,10.807,741.0497,5.4035,741.0497,119,290,59.5,290.0,False
66,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,19,95.951,16163.3457,10.6612,1616.3346,571,4065,63.44,406.5,False
67,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,53.6015,9005.3836,8.9336,1500.8973,387,2169,64.5,361.5,False
68,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,black,Easy,win,48,751.662,123525.9414,31.3192,5146.9142,2306,10812,96.08,450.5,False
69,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.319,1002.2238,6.6595,1002.2238,132,328,66.0,328.0,False
70,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.2952,1598.2838,5.2952,799.1419,57,484,57.0,242.0,False
71,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,34,306.4725,49185.7848,18.0278,2893.2815,1284,7382,75.53,434.24,False
72,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,54.0514,9683.9062,9.0086,1383.4152,373,2573,62.17,367.57,False
73,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,white,Hard,loss,46,595.7191,105075.7135,25.9008,4568.5093,1995,11053,86.74,480.57,False
74,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.2885,6015.3492,8.7628,1503.8373,220,1363,73.33,340.75,False
75,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,11.0167,741.0321,5.5084,741.0321,119,290,59.5,290.0,False
76,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,19,16212.2225,95.8399,1621.2222,10.6489,4065,571,406.5,63.44,False
77,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,6895.1163,53.757,1379.0233,8.9595,2122,392,424.4,65.33,False
78,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,white,Easy,loss,48,123041.4227,754.3474,5126.7259,31.4311,10812,2306,450.5,96.08,False
79,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11384.477,68.1743,1626.3539,9.7392,2746,468,392.29,66.86,False
80,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1604.5065,5.1483,802.2533,5.1483,484,57,242.0,57.0,False
81,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,34,49156.7038,306.0313,2891.5708,18.0018,7382,1284,434.24,75.53,False
82,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,13,11554.6506,60.841,1650.6644,10.1402,2874,411,410.57,68.5,False
83,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,black,Hard,win,46,104445.8336,596.0568,4541.1232,25.9155,11053,1995,480.57,86.74,False
84,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,2044.8409,6.4773,1022.4204,6.4773,535,66,267.5,66.0,False
85,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,738.9344,10.859,738.9344,5.4295,290,119,290.0,59.5,False
86,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,19,16238.0844,95.5862,1623.8084,10.6207,4065,571,406.5,63.44,False
87,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,6814.6913,54.1695,1362.9383,9.0283,2122,392,424.4,65.33,False
88,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,white,Easy,loss,48,123321.2339,755.9137,5138.3847,31.4964,10812,2306,450.5,96.08,False
89,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11301.4113,67.759,1614.4873,9.6799,2746,468,392.29,66.86,False
90,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1605.5625,5.144,802.7812,5.144,484,57,242.0,57.0,False
91,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,34,49051.2562,304.6198,2885.368,17.9188,7382,1284,434.24,75.53,False
92,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,13,11457.6444,61.3755,1636.8063,10.2292,2874,411,410.57,68.5,False
93,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,black,Hard,win,46,104369.9096,595.1993,4537.8222,25.8782,11053,1995,480.57,86.74,False
94,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,2044.9708,6.6459,1022.4854,6.6459,535,66,267.5,66.0,False
95,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,739.454,11.0188,739.454,5.5094,290,119,290.0,59.5,False
96,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,19,16341.7454,95.646,1634.1745,10.6273,4065,571,406.5,63.44,False
97,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,6827.5515,53.8277,1365.5103,8.9713,2122,392,424.4,65.33,False
98,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,white,Easy,loss,48,123136.8496,758.0312,5130.7021,31.5846,10812,2306,450.5,96.08,False
99,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,11302.3759,67.9398,1614.6251,9.7057,2746,468,392.29,66.86,False
100,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,1604.9568,5.1135,802.4784,5.1135,484,57,242.0,57.0,False
101,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36322.0588,14968.0107,3632.2059,1663.1123,45147,3180,4514.7,353.33,False
102,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13050.0755,9702.9125,2175.0126,1386.1304,17679,2573,2946.5,367.57,False
103,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20018.2332,10749.0368,2859.7476,1535.5767,25582,2718,3654.57,388.29,False
104,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26786.3114,14218.9995,3826.6159,1777.3749,30131,3277,4304.43,409.62,False
105,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2924.1603,740.8425,1462.0801,740.8425,8364,290,4182.0,290.0,False
106,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,white,Hard,loss,19,27252.0045,16191.7533,3028.0005,1619.1753,33568,4065,3729.78,406.5,False
107,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,34946.0101,12515.5511,4368.2513,1787.9359,43035,2989,5379.38,427.0,False
108,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,white,Hard,loss,17,29965.1419,15035.9452,3745.6427,1670.6606,34771,3390,4346.38,376.67,False
109,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,3840.7877,1002.6128,1920.3939,1002.6128,10040,328,5020.0,328.0,False
110,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,823.8756,1598.3703,823.8756,799.1851,235,484,235.0,242.0,False
111,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36426.6541,14985.5082,3642.6654,1665.0565,45147,3180,4514.7,353.33,False
112,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13065.5505,9693.9329,2177.5917,1384.8476,17679,2573,2946.5,367.57,False
113,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20007.5365,10732.4533,2858.2195,1533.2076,25582,2718,3654.57,388.29,False
114,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26756.943,14198.0906,3822.4204,1774.7613,30131,3277,4304.43,409.62,False
115,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2921.1024,741.4713,1460.5512,741.4713,8364,290,4182.0,290.0,False
116,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,white,Hard,loss,19,27257.161,16173.2127,3028.5734,1617.3213,33568,4065,3729.78,406.5,False
117,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,34919.7638,12484.4733,4364.9705,1783.4962,43035,2989,5379.38,427.0,False
118,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,white,Hard,loss,17,29926.6021,15031.4601,3740.8253,1670.1622,34771,3390,4346.38,376.67,False
119,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,3832.814,999.6162,1916.407,999.6162,10040,328,5020.0,328.0,False
120,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,823.6194,1597.948,823.6194,798.974,235,484,235.0,242.0,False
121,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36740.9739,15006.79,3674.0974,1667.4211,45147,3180,4514.7,353.33,False
122,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13063.4975,9710.4468,2177.2496,1387.2067,17679,2573,2946.5,367.57,False
123,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20405.3468,10849.5632,2915.0495,1549.9376,25582,2718,3654.57,388.29,False
124,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,27156.0877,14220.145,3879.4411,1777.5181,30131,3277,4304.43,409.62,False
125,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,3104.0314,846.0395,1552.0157,846.0395,8364,290,4182.0,290.0,False
126,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,black,Hard,win,19,16326.762,27435.0944,1632.6762,3048.3438,4065,33568,406.5,3729.78,False
127,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,6543.2752,18129.5981,1308.655,3021.5997,1764,25944,352.8,4324.0,False
128,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,black,Hard,win,17,15039.6195,29979.7742,1671.0688,3747.4718,3390,34771,376.67,4346.38,False
129,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8784.1414,17399.0601,1464.0236,2899.8434,2268,24586,378.0,4097.67,False
130,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1606.841,826.7222,803.4205,826.7222,484,235,242.0,235.0,False
131,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,14951.7525,36264.5782,1661.3058,3626.4578,3180,45147,353.33,4514.7,False
132,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,draw,,draw,50,123188.7604,373663.981,4927.5504,14946.5592,12536,197309,501.44,7892.36,True
133,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,10741.3122,19998.6871,1534.4732,2856.9553,2718,25582,388.29,3654.57,False
134,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,2042.0105,1138.1068,1021.0052,1138.1068,535,269,267.5,269.0,False
135,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,739.4611,2907.9289,739.4611,1453.9644,290,8364,290.0,4182.0,False
136,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,black,Hard,win,19,16236.9488,27399.1829,1623.6949,3044.3537,4065,33568,406.5,3729.78,False
137,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,6551.4192,18131.4079,1310.2838,3021.9013,1764,25944,352.8,4324.0,False
138,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,black,Hard,win,17,15062.6286,29997.7209,1673.6254,3749.7151,3390,34771,376.67,4346.38,False
139,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8784.5337,17407.2255,1464.089,2901.2043,2268,24586,378.0,4097.67,False
140,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1605.7468,827.8417,802.8734,827.8417,484,235,242.0,235.0,False
141,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,14940.8847,36320.3411,1660.0983,3632.0341,3180,45147,353.33,4514.7,False
142,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,draw,,draw,50,122463.0888,373115.7347,4898.5236,14924.6294,12536,197309,501.44,7892.36,True
143,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,10739.0031,20026.841,1534.1433,2860.9773,2718,25582,388.29,3654.57,False
144,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,2045.2404,1134.1394,1022.6202,1134.1394,535,269,267.5,269.0,False
145,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,739.3695,2912.464,739.3695,1456.232,290,8364,290.0,4182.0,False
146,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,black,Hard,win,19,16815.9223,27403.4917,1681.5922,3044.8324,4065,33568,406.5,3729.78,False
147,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,6603.9764,18727.5785,1320.7953,3121.2631,1764,25944,352.8,4324.0,False
148,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,black,Hard,win,17,15050.3594,30003.1623,1672.2622,3750.3953,3390,34771,376.67,4346.38,False
149,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,8786.7389,17399.662,1464.4565,2899.9437,2268,24586,378.0,4097.67,False
150,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,1598.6475,821.7635,799.3238,821.7635,484,235,242.0,235.0,False
