game_id,pair_id,opening_name,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
37,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10445.5535,54.4437,2089.1107,9.074,9301,393,1860.2,65.5,False
38,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,127489.3098,256.4396,8499.2873,18.3171,108275,1144,7218.33,81.71,False
39,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11623.0553,40.4912,2324.6111,8.0982,11741,323,2348.2,64.6,False
40,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,2917.631,5.2278,1458.8155,5.2278,8364,57,4182.0,57.0,False
41,Easy_vs_Medium,O6_central_cross_mirror_white,Medium,Easy,black,Medium,win,24,45870.7737,160.7649,3822.5645,13.3971,30693,848,2557.75,70.67,False
42,Easy_vs_Medium,O7_offset_tension_mirror_black,Medium,Easy,black,Medium,win,11,22080.4802,46.5281,3680.08,9.3056,34146,339,5691.0,67.8,False
43,Easy_vs_Medium,O8_diagonal_balance_mirror_white,Medium,Easy,black,Medium,win,20,43929.097,121.3273,4392.9097,12.1327,49023,713,4902.3,71.3,False
44,Easy_vs_Medium,O9_wide_center_mirror_black,Medium,Easy,black,Medium,win,3,3839.1795,6.4499,1919.5897,6.4499,10040,66,5020.0,66.0,False
45,Easy_vs_Medium,O10_side_expansion_mirror_white,Medium,Easy,white,Easy,loss,3,821.2549,10.7778,821.2549,5.3889,235,119,235.0,59.5,False
46,Easy_vs_Medium,O1_central_cross_black,Medium,Easy,black,Medium,win,11,13686.3437,36.2829,2281.0573,7.2566,20246,283,3374.33,56.6,False
47,Easy_vs_Medium,O2_offset_tension_white,Medium,Easy,white,Easy,loss,11,10300.1275,53.4039,2060.0255,8.9006,9301,393,1860.2,65.5,False
48,Easy_vs_Medium,O3_diagonal_balance_black,Medium,Easy,black,Medium,win,29,127823.4692,256.1727,8521.5646,18.298,108275,1144,7218.33,81.71,False
49,Easy_vs_Medium,O4_wide_center_white,Medium,Easy,black,Medium,win,10,11549.7935,40.4631,2309.9587,8.0926,11741,323,2348.2,64.6,False
50,Easy_vs_Medium,O5_side_expansion_black,Medium,Easy,black,Medium,win,3,2924.8691,5.1505,1462.4345,5.1505,8364,57,4182.0,57.0,False
51,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,272.4379,18661.8885,17.0274,1166.368,1195,4312,74.69,269.5,False
52,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,53.8509,3522.2676,8.9752,503.1811,373,1539,62.17,219.86,False
53,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,222.7506,13828.5762,15.9108,1063.7366,1069,3741,76.36,287.77,False
54,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.1654,2039.7017,8.7218,509.9254,220,837,73.33,209.25,False
55,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,11.0261,258.5348,5.513,258.5348,119,174,59.5,174.0,False
56,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,45,546.292,42286.4173,24.8315,1838.5399,1819,6236,82.68,271.13,False
57,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,53.0432,3263.784,8.8405,543.964,387,1297,64.5,216.17,False
58,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,white,Hard,loss,15,66.9106,4271.6173,9.5587,533.9522,455,1699,65.0,212.38,False
59,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.0283,364.7916,6.5142,364.7916,132,200,66.0,200.0,False
60,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.2486,570.5213,5.2486,285.2607,57,290,57.0,145.0,False
61,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,271.9172,18660.1901,16.9948,1166.2619,1195,4312,74.69,269.5,False
62,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,53.7295,3513.9711,8.9549,501.9959,373,1539,62.17,219.86,False
63,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,222.0668,13972.0672,15.8619,1074.7744,1069,3741,76.36,287.77,False
64,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,26.106,2039.894,8.702,509.9735,220,837,73.33,209.25,False
65,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,10.8988,257.214,5.4494,257.214,119,174,59.5,174.0,False
66,Easy_vs_Hard,O6_central_cross_mirror_white,Easy,Hard,white,Hard,loss,45,543.8105,42313.0112,24.7187,1839.6961,1819,6236,82.68,271.13,False
67,Easy_vs_Hard,O7_offset_tension_mirror_black,Easy,Hard,white,Hard,loss,12,53.2319,3266.5819,8.872,544.4303,387,1297,64.5,216.17,False
68,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Easy,Hard,white,Hard,loss,15,67.5427,4271.2299,9.649,533.9037,455,1699,65.0,212.38,False
69,Easy_vs_Hard,O9_wide_center_mirror_black,Easy,Hard,black,Easy,win,3,13.2018,365.6133,6.6009,365.6133,132,200,66.0,200.0,False
70,Easy_vs_Hard,O10_side_expansion_mirror_white,Easy,Hard,white,Hard,loss,3,5.0994,570.9105,5.0994,285.4553,57,290,57.0,145.0,False
71,Easy_vs_Hard,O1_central_cross_black,Easy,Hard,white,Hard,loss,32,272.5522,18737.9396,17.0345,1171.1212,1195,4312,74.69,269.5,False
72,Easy_vs_Hard,O2_offset_tension_white,Easy,Hard,white,Hard,loss,13,53.989,3569.679,8.9982,509.9541,373,1539,62.17,219.86,False
73,Easy_vs_Hard,O3_diagonal_balance_black,Easy,Hard,black,Easy,win,27,224.3525,13826.0247,16.0252,1063.5404,1069,3741,76.36,287.77,False
74,Easy_vs_Hard,O4_wide_center_white,Easy,Hard,white,Hard,loss,7,25.916,2042.8237,8.6387,510.7059,220,837,73.33,209.25,False
75,Easy_vs_Hard,O5_side_expansion_black,Easy,Hard,black,Easy,win,3,10.8333,257.5942,5.4166,257.5942,119,174,59.5,174.0,False
76,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,42288.0916,546.3282,1838.6127,24.8331,6236,1819,271.13,82.68,False
77,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,2515.415,53.4168,503.083,8.9028,1276,392,255.2,65.33,False
78,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,4279.5298,66.9676,534.9412,9.5668,1699,455,212.38,65.0,False
79,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,4150.3501,67.849,592.9072,9.6927,1654,468,236.29,66.86,False
80,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,572.7952,5.2396,286.3976,5.2396,290,57,145.0,57.0,False
81,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,32,18623.8768,272.7882,1163.9923,17.0493,4312,1195,269.5,74.69,False
82,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,17,6482.4583,92.453,720.2731,11.5566,2114,561,234.89,70.12,False
83,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,white,Easy,loss,27,13808.8779,221.3043,1062.2214,15.8074,3741,1069,287.77,76.36,False
84,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,751.4267,6.6696,375.7134,6.6696,325,66,162.5,66.0,False
85,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,256.6156,10.825,256.6156,5.4125,174,119,174.0,59.5,False
86,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,42353.9658,548.0089,1841.4768,24.9095,6236,1819,271.13,82.68,False
87,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,2519.2819,53.8006,503.8564,8.9668,1276,392,255.2,65.33,False
88,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,4279.2723,66.6329,534.909,9.519,1699,455,212.38,65.0,False
89,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,4168.646,67.8439,595.5209,9.692,1654,468,236.29,66.86,False
90,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,572.4879,5.1114,286.244,5.1114,290,57,145.0,57.0,False
91,Easy_vs_Hard,O6_central_cross_mirror_white,Hard,Easy,black,Hard,win,32,18607.8063,271.1523,1162.9879,16.947,4312,1195,269.5,74.69,False
92,Easy_vs_Hard,O7_offset_tension_mirror_black,Hard,Easy,black,Hard,win,17,6508.8956,92.9625,723.2106,11.6203,2114,561,234.89,70.12,False
93,Easy_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Easy,white,Easy,loss,27,13828.9587,222.5414,1063.7661,15.8958,3741,1069,287.77,76.36,False
94,Easy_vs_Hard,O9_wide_center_mirror_black,Hard,Easy,black,Hard,win,3,753.8867,6.4753,376.9434,6.4753,325,66,162.5,66.0,False
95,Easy_vs_Hard,O10_side_expansion_mirror_white,Hard,Easy,white,Easy,loss,3,257.4757,10.8886,257.4757,5.4443,174,119,174.0,59.5,False
96,Easy_vs_Hard,O1_central_cross_black,Hard,Easy,black,Hard,win,45,42456.6408,549.4387,1845.9409,24.9745,6236,1819,271.13,82.68,False
97,Easy_vs_Hard,O2_offset_tension_white,Hard,Easy,white,Easy,loss,11,2509.561,53.4099,501.9122,8.9017,1276,392,255.2,65.33,False
98,Easy_vs_Hard,O3_diagonal_balance_black,Hard,Easy,black,Hard,win,15,4282.1405,67.0955,535.2676,9.5851,1699,455,212.38,65.0,False
99,Easy_vs_Hard,O4_wide_center_white,Hard,Easy,black,Hard,win,14,4146.2912,67.2635,592.3273,9.6091,1654,468,236.29,66.86,False
100,Easy_vs_Hard,O5_side_expansion_black,Hard,Easy,black,Hard,win,3,572.3563,5.232,286.1781,5.232,290,57,145.0,57.0,False
101,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36406.8006,5543.3454,3640.6801,615.9273,45147,2156,4514.7,239.56,False
102,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13107.4435,3525.2643,2184.5739,503.6092,17679,1539,2946.5,219.86,False
103,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20086.7069,4036.7292,2869.5296,576.6756,25582,1650,3654.57,235.71,False
104,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26650.774,5364.4216,3807.2534,670.5527,30131,1987,4304.43,248.38,False
105,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2928.0212,258.5492,1464.0106,258.5492,8364,174,4182.0,174.0,False
106,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,draw,,draw,50,274353.3026,48074.7795,10974.1321,1922.9912,164662,8028,6586.48,321.12,True
107,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,34927.7143,4986.4541,4365.9643,712.3506,43035,1992,5379.38,284.57,False
108,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,black,Medium,win,20,47151.2881,7310.4432,4715.1288,731.0443,60638,2638,6063.8,263.8,False
109,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,3825.2405,364.602,1912.6203,364.602,10040,200,5020.0,200.0,False
110,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,820.0827,569.4327,820.0827,284.7164,235,290,235.0,145.0,False
111,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36480.121,5539.0388,3648.0121,615.4488,45147,2156,4514.7,239.56,False
112,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13238.8845,3527.7376,2206.4808,503.9625,17679,1539,2946.5,219.86,False
113,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20068.031,4026.4117,2866.8616,575.2017,25582,1650,3654.57,235.71,False
114,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26760.5042,5372.1814,3822.9292,671.5227,30131,1987,4304.43,248.38,False
115,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2929.361,257.0603,1464.6805,257.0603,8364,174,4182.0,174.0,False
116,Medium_vs_Hard,O6_central_cross_mirror_white,Medium,Hard,draw,,draw,50,272972.1101,48486.3901,10918.8844,1939.4556,164662,8028,6586.48,321.12,True
117,Medium_vs_Hard,O7_offset_tension_mirror_black,Medium,Hard,black,Medium,win,15,34891.0513,4977.2546,4361.3814,711.0364,43035,1992,5379.38,284.57,False
118,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Medium,Hard,black,Medium,win,20,46963.3992,7308.8318,4696.3399,730.8832,60638,2638,6063.8,263.8,False
119,Medium_vs_Hard,O9_wide_center_mirror_black,Medium,Hard,black,Medium,win,3,3835.4752,364.4115,1917.7376,364.4115,10040,200,5020.0,200.0,False
120,Medium_vs_Hard,O10_side_expansion_mirror_white,Medium,Hard,white,Hard,loss,3,823.1743,570.6267,823.1743,285.3134,235,290,235.0,145.0,False
121,Medium_vs_Hard,O1_central_cross_black,Medium,Hard,black,Medium,win,19,36325.774,5534.2129,3632.5774,614.9125,45147,2156,4514.7,239.56,False
122,Medium_vs_Hard,O2_offset_tension_white,Medium,Hard,white,Hard,loss,13,13023.0527,3519.7952,2170.5088,502.8279,17679,1539,2946.5,219.86,False
123,Medium_vs_Hard,O3_diagonal_balance_black,Medium,Hard,white,Hard,loss,14,20008.4046,4029.0109,2858.3435,575.573,25582,1650,3654.57,235.71,False
124,Medium_vs_Hard,O4_wide_center_white,Medium,Hard,white,Hard,loss,15,26793.3654,5376.6246,3827.6236,672.0781,30131,1987,4304.43,248.38,False
125,Medium_vs_Hard,O5_side_expansion_black,Medium,Hard,black,Medium,win,3,2934.4758,257.2563,1467.2379,257.2563,8364,174,4182.0,174.0,False
126,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,49192.3813,279150.8878,1967.6953,11166.0355,8028,164659,321.12,6586.36,True
127,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,2379.9051,18128.2797,475.981,3021.38,1056,25944,211.2,4324.0,False
128,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,7311.957,47484.0763,731.1957,4748.4076,2638,60637,263.8,6063.7,False
129,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,3212.6142,17396.6457,535.4357,2899.4409,1364,24586,227.33,4097.67,False
130,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,572.7121,826.9982,286.3561,826.9982,290,235,145.0,235.0,False
131,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,5528.6822,36282.5871,614.298,3628.2587,2156,45147,239.56,4514.7,False
132,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,black,Hard,win,17,6514.7376,21984.1981,723.8597,2748.0248,2114,20632,234.89,2579.0,False
133,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,4049.9548,20025.1576,578.565,2860.7368,1650,25582,235.71,3654.57,False
134,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,759.3214,1146.2066,379.6607,1146.2066,325,269,162.5,269.0,False
135,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,259.5105,2927.1051,259.5105,1463.5526,174,8364,174.0,4182.0,False
136,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,48947.1024,280533.703,1957.8841,11221.3481,8028,164659,321.12,6586.36,True
137,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,2380.6106,18127.7259,476.1221,3021.2877,1056,25944,211.2,4324.0,False
138,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,7421.4082,47954.1508,742.1408,4795.4151,2638,60637,263.8,6063.7,False
139,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,3212.7683,17354.8507,535.4614,2892.4751,1364,24586,227.33,4097.67,False
140,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,571.5345,826.8195,285.7672,826.8195,290,235,145.0,235.0,False
141,Medium_vs_Hard,O6_central_cross_mirror_white,Hard,Medium,white,Medium,loss,19,5678.5588,38012.544,630.951,3801.2544,2156,45147,239.56,4514.7,False
142,Medium_vs_Hard,O7_offset_tension_mirror_black,Hard,Medium,black,Hard,win,17,6776.6077,24246.9567,752.9564,3030.8696,2114,20632,234.89,2579.0,False
143,Medium_vs_Hard,O8_diagonal_balance_mirror_white,Hard,Medium,black,Hard,win,14,4142.4442,21423.3115,591.7777,3060.4731,1650,25582,235.71,3654.57,False
144,Medium_vs_Hard,O9_wide_center_mirror_black,Hard,Medium,black,Hard,win,3,752.7656,1138.5088,376.3828,1138.5088,325,269,162.5,269.0,False
145,Medium_vs_Hard,O10_side_expansion_mirror_white,Hard,Medium,white,Medium,loss,3,256.4487,2922.0464,256.4487,1461.0232,174,8364,174.0,4182.0,False
146,Medium_vs_Hard,O1_central_cross_black,Hard,Medium,draw,,draw,50,47636.3517,273355.434,1905.4541,10934.2174,8028,164659,321.12,6586.36,True
147,Medium_vs_Hard,O2_offset_tension_white,Hard,Medium,white,Medium,loss,11,2466.9808,18717.1448,493.3962,3119.5241,1056,25944,211.2,4324.0,False
148,Medium_vs_Hard,O3_diagonal_balance_black,Hard,Medium,white,Medium,loss,20,7392.76,48096.6387,739.276,4809.6639,2638,60637,263.8,6063.7,False
149,Medium_vs_Hard,O4_wide_center_white,Hard,Medium,black,Hard,win,12,3239.8864,17524.921,539.9811,2920.8202,1364,24586,227.33,4097.67,False
150,Medium_vs_Hard,O5_side_expansion_black,Hard,Medium,black,Hard,win,3,578.5798,837.1891,289.2899,837.1891,290,235,145.0,235.0,False
